,En,VN,IOB,Intent
3068,is there a flight leaving from boston to atlanta,có chuyến bay nào khởi hành từ boston đến atlanta không,O O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
3069,yes i'm looking for a flight between oakland and boston with a stopover in dallas fort worth do you have one of those,"vâng tôi đang tìm một chuyến bay giữa Oakland và boston với một điểm dừng ở pháo đài dallas, bạn có một trong những",O O O O O O O O B-fromloc.city_name O B-toloc.city_name O O O O B-stoploc.city_name I-stoploc.city_name I-stoploc.city_name O O O O O O,atis_flight
3070,show me the flights leaving from atlanta for washington dc on thursday morning,cho tôi xem các chuyến bay khởi hành từ atlanta đến Washington dc vào sáng thứ năm,O O O O O O O B-fromloc.city_name O B-toloc.city_name B-toloc.state_code O B-depart_date.day_name B-depart_time.period_of_day,atis_flight
3071,show me all flights from san francisco to la guardia nonstop,chỉ cho tôi tất cả các chuyến bay từ san francisco đến la Guardia thẳng,O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.airport_name I-toloc.airport_name B-flight_stop,atis_flight
3072,what's the cheapest flight from denver to pittsburgh,chuyến bay nào rẻ nhất từ ​​Denver đến Pittsburgh,O O O B-cost_relative O O B-fromloc.city_name O B-toloc.city_name,atis_flight
3073,what are all monday flights from denver to san francisco on united airlines,tất cả các chuyến bay thứ hai từ denver đến san francisco trên các hãng hàng không thống nhất là gì,O O O O B-depart_date.day_name O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-airline_name I-airline_name,atis_flight
3074,which airlines fly between boston and philadelphia,hãng hàng không nào bay giữa boston và philadelphia,O O O O O B-fromloc.city_name O B-toloc.city_name,atis_airline
3075,display all the flights from baltimore to dallas which leave after 4 pm,hiển thị tất cả các chuyến bay từ Baltimore đến dallas khởi hành sau 4 giờ chiều,O O O O O O B-fromloc.city_name O B-toloc.city_name O O B-depart_time.time_relative B-depart_time.time I-depart_time.time,atis_flight
3076,what afternoon flights are available from denver to san francisco on wednesdays,what afternoon flights are available from denver to san francisco on wednesdays,O O B-depart_time.period_of_day O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-depart_date.day_name,atis_flight
3077,do you have a flight from philadelphia to san francisco with a stopover in dallas,bạn có chuyến bay từ philad Philadelphia đến san francisco có điểm dừng ở dallas không,O O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O O O B-stoploc.city_name,atis_flight
3078,i'm starting from denver,tôi bắt đầu từ denver,O O O O B-fromloc.city_name,atis_flight
3079,find a flight from toronto to san diego with a layover in dc on delta airlines,tìm một chuyến bay từ Toronto đến san diego với một chặng dừng ở dc trên các hãng hàng không delta,O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O O O B-stoploc.state_code O B-airline_name I-airline_name,atis_flight
3080,list nonstop flights on sunday from new york to las vegas and list nonstop flights on sunday from memphis to las vegas,list nonstop flights on sunday from new york to las vegas and list nonstop flights on sunday from memphis to las vegas,O O B-flight_stop O O B-arrive_date.day_name O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O B-flight_stop O O B-arrive_date.day_name O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name,atis_flight
3081,what is the earliest flight between pittsburgh and denver that serves breakfast,chuyến bay sớm nhất giữa pittsburgh và denver phục vụ bữa sáng là gì,O O O O B-flight_mod O O B-fromloc.city_name O B-toloc.city_name O O B-meal_description,atis_flight
3082,please list the cost of all flights from philadelphia to denver airport next sunday,vui lòng liệt kê chi phí của tất cả các chuyến bay từ philad Philadelphia đến sân bay denver vào chủ nhật tới,O O O O O O O O O B-fromloc.city_name O B-toloc.airport_name I-toloc.airport_name B-depart_date.date_relative B-depart_date.day_name,atis_airfare
3083,a flight on continental airlines leaving boston and going to denver,an bay of the hang hang khong lục địa chỉ rời boston và đi đến denver,O O O O B-airline_name I-airline_name O B-fromloc.city_name O O O B-toloc.city_name,atis_flight
3084,show me all flights arriving to denver from baltimore oakland and boston,show me all flights arriving to denver from baltimore oakland and boston,O O O O O O O B-toloc.city_name O B-fromloc.city_name B-fromloc.city_name O B-fromloc.city_name,atis_flight
3085,show me the cheapest fares from miami to new york leaving on a sunday,show me the cheapest fares from miami to new york leaving on a sunday,O O O O B-cost_relative O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O O B-depart_date.day_name,atis_airfare
3086,can you show me the cheapest round trip flights between denver and pittsburgh,bạn có thể chỉ cho tôi chuyến bay khứ hồi rẻ nhất giữa denver và pittsburgh được không,O O O O O O B-cost_relative B-round_trip I-round_trip O O B-fromloc.city_name O B-toloc.city_name,atis_flight
3087,what are the flights from boston to san francisco,các chuyến bay từ boston đến san francisco là gì,O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name,atis_flight
3088,show me the flights from denver to san francisco,chỉ cho tôi các chuyến bay từ denver đến san francisco,O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name,atis_flight
3089,display all flights from boston to baltimore on july thirty first,display all bay from boston đến baltimore vào ngày 31 tháng 7,O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.month_name B-depart_date.day_number I-depart_date.day_number,atis_flight
3090,show me all flights from baltimore to philadelphia,chỉ cho tôi tất cả các chuyến bay từ Baltimore đến philadelphia,O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
3091,i would like to find a flight that goes from la guardia airport to san jose i would like the flight to be on united airlines and arrive in san jose around 10 pm,tôi muốn tìm một chuyến bay đi từ sân bay la Guardia đến san jose. Tôi muốn chuyến bay của các hãng hàng không thống nhất và đến san jose khoảng 10 giờ tối,O O O O O O O O O O O B-fromloc.airport_name I-fromloc.airport_name I-fromloc.airport_name O B-toloc.city_name I-toloc.city_name O O O O O O O O B-airline_name I-airline_name O O O B-toloc.city_name I-toloc.city_name B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time,atis_flight
3092,i would like a flight from denver to pittsburgh,tôi muốn một chuyến bay từ denver đến pittsburgh,O O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
3093,do you have a flight from charlotte to atlanta next tuesday,bạn có chuyến bay từ charlotte đến atlanta vào thứ ba tới không,O O O O O O O B-fromloc.city_name O B-toloc.city_name B-depart_date.date_relative B-depart_date.day_name,atis_flight
3094,list flights from pittsburgh to san francisco,liệt kê các chuyến bay từ pittsburgh đến san francisco,O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name,atis_flight
3095,show me flights from seattle to san francisco that leave after 5 pm,chỉ cho tôi chuyến bay từ Seattle đến san francisco khởi động sau chiều 5 giờ,O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O B-depart_time.time_relative B-depart_time.time I-depart_time.time,atis_flight
3096,i would like to book a flight for may twenty sixth going from tampa to milwaukee a direct flight if possible,tôi muốn đặt một chuyến bay vào ngày 26 tháng 5 đi từ tampa đến milwaukee một chuyến bay thẳng nếu có thể,O O O O O O O O O B-depart_date.month_name B-depart_date.day_number I-depart_date.day_number O O B-fromloc.city_name O B-toloc.city_name O B-connect O O O,atis_flight
3097,list all flights leaving on thursday morning from new york city to montreal,liệt kê tất cả các chuyến bay khởi hành vào sáng thứ năm từ thành phố new york đến montreal,O O O O O O B-depart_date.day_name B-depart_time.period_of_day O B-fromloc.city_name I-fromloc.city_name I-fromloc.city_name O B-toloc.city_name,atis_flight
3098,find me the flights that are nonstop between boston and dallas that leave between 12 and 2 in the afternoon,tìm cho tôi chuyến bay thẳng giữa boston và dallas khởi động từ 12 giờ đến chiều 2 giờ,O O O O O O O B-flight_stop O B-fromloc.city_name O B-toloc.city_name O O O B-depart_time.start_time O B-depart_time.end_time O O B-depart_time.period_of_day,atis_flight
3099,what flights from las vegas to san diego,what flights from las vegas to san diego,O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name,atis_flight
3100,give me the flights from san francisco to washington dc for december first,cho tôi các chuyến bay từ san francisco đến washington dc vào tháng mười hai đầu tiên,O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name B-toloc.state_code O B-depart_date.month_name B-depart_date.day_number,atis_flight
3101,show me the flights from dallas to san francisco,chỉ cho tôi các chuyến bay từ dallas đến san francisco,O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name,atis_flight
3102,show me flights going from boston to denver arriving on wednesday morning,chỉ cho tôi các chuyến bay đi từ boston đến denver đến vào sáng thứ tư,O O O O O O B-fromloc.city_name O B-toloc.city_name O O B-arrive_date.day_name B-arrive_time.period_of_day,atis_flight
3103,what is the ap 57 restriction,hạn chế ap 57 là gì,O O O O B-restriction_code I-restriction_code O,atis_abbreviation
3104,show me the flights from montreal to chicago,chỉ cho tôi chuyến bay từ Montreal đến Chicago,O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
3105,display all flights from dallas to boston on july thirtieth,hiển thị tất cả các chuyến bay từ dallas đến boston vào ngày 30 tháng 7,O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.month_name B-depart_date.day_number,atis_flight
3106,what limousine service in toronto,what limousine service in toronto,O O B-transport_type O O B-city_name,atis_ground_service
3107,all flights from long beach to phoenix,tất cả các chuyến bay từ bãi biển dài đến phượng hoàng,O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name,atis_flight
3108,what's the schedule of flights from atlanta to boston on august first,lịch trình bay từ atlanta đến boston vào tháng 8 đầu tiên là gì,O O O B-flight_time O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.month_name B-depart_date.day_number,atis_flight_time
3109,please list nonstop flights from las vegas to new york on america west,vui lòng liệt kê các chuyến bay thẳng từ las vegas đến new york ở phía tây nước Mỹ,O O O B-flight_stop O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-airline_name I-airline_name,atis_flight
3110,ground transport denver,vận tải mặt đất denver,O O O B-city_name,atis_ground_service
3111,show me flights monday night after 8 pm for dallas to boston,cho tôi xem các chuyến bay vào đêm thứ hai sau 8 giờ tối từ dallas đến boston,O O O O B-depart_date.day_name B-depart_time.period_of_day B-depart_time.time_relative B-depart_time.time I-depart_time.time O B-fromloc.city_name O B-toloc.city_name,atis_flight
3112,i would like one flight from kansas city to st. paul arriving around dinnertime 6 pm,tôi muốn một chuyến bay từ thành phố kansas đến st. paul đến vào khoảng 6 giờ tối,O O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-arrive_time.time_relative B-arrive_time.period_of_day O O,atis_flight
3113,i want to fly boston to dallas,tôi muốn bay từ boston đến dallas,O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
3114,show me the us air flights from atlanta to boston,cho tôi xem các chuyến bay hàng không của chúng tôi từ atlanta đến boston,O O O O B-airline_name I-airline_name O O B-fromloc.city_name O B-toloc.city_name,atis_flight
3115,show me the aircraft that canadian airlines uses,cho tôi xem máy bay mà hãng hàng không canada sử dụng,O O O O O O B-airline_name I-airline_name O,atis_aircraft
3116,show me flights from denver to atlanta,chỉ cho tôi các chuyến bay từ denver đến atlanta,O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
3117,show me all flights from indianapolis to montreal,chỉ cho tôi tất cả các chuyến bay từ indianapolis đến Montreal,O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
3118,define airline us,xác định hãng hàng không chúng tôi,O O O B-airline_code,atis_abbreviation
3119,i would like a flight from philadelphia to san francisco,tôi muốn một chuyến bay từ philad Philadelphia đến san francisco,O O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name,atis_flight
3120,what sort of ground transportation is there in washington dc,Có loại phương tiện giao thông mặt đất nào ở washington dc,O O O O O O O O O B-city_name B-state_code,atis_ground_service
3121,what flights are available between philadelphia and denver on september sixteenth,những chuyến bay nào có sẵn giữa philadelphia và denver vào ngày 16 tháng 9,O O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.month_name B-depart_date.day_number,atis_flight
3122,baltimore to philadelphia,baltimore đến Philadelphia,O B-fromloc.city_name O B-toloc.city_name,atis_flight
3123,show me flights which leave from boston on july twenty second arriving in pittsburgh,show me flights which leave from boston on july twenty second arriving in pittsburgh,O O O O O O O B-fromloc.city_name O B-depart_date.month_name B-depart_date.day_number I-depart_date.day_number O O B-toloc.city_name,atis_flight
3124,let's look at baltimore to philadelphia again,let's look at baltimore to philadelphia again,O O O O B-fromloc.city_name O B-toloc.city_name O,atis_flight
3125,show me the flights from atlanta to washington dc on wednesday night and thursday morning,chỉ cho tôi các chuyến bay từ atlanta đến washington dc vào đêm thứ tư và sáng thứ năm,O O O O O O B-fromloc.city_name O B-toloc.city_name B-toloc.state_code O B-depart_date.day_name B-depart_time.period_of_day O B-depart_date.day_name B-depart_time.period_of_day,atis_flight
3126,what flights do you have in the morning of september twentieth on united airlines from pittsburgh to san francisco and a stopover in denver,bạn có chuyến bay nào vào sáng ngày 20 tháng 9 trên các hãng hàng không thống nhất từ ​​pittsburgh đến san francisco và một điểm dừng chân ở Đan Mạch,O O O O O O O O B-depart_time.period_of_day O B-depart_date.month_name B-depart_date.day_number O B-airline_name I-airline_name O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O O O B-stoploc.city_name,atis_flight
3127,what is the fare from boston to oakland on united airlines,giá vé từ boston đến Oakland trên các hãng hàng không thống nhất là bao nhiêu,O O O O O O B-fromloc.city_name O B-toloc.city_name O B-airline_name I-airline_name,atis_airfare
3128,what flights are there from dallas to pittsburgh on monday morning,có những chuyến bay nào từ dallas đến pittsburgh vào sáng thứ hai,O O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name B-depart_time.period_of_day,atis_flight
3129,please list the flights from philadelphia to toronto,xin vui lòng liệt kê các chuyến bay từ Philadelphia đến to Toronto,O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
3130,i want to travel from kansas city to chicago round trip leaving wednesday june sixteenth arriving in chicago at around 7 o'clock in the evening and returning the next day arriving in kansas city at around 7 o'clock in the evening which airlines fly that route,tôi muốn đi chuyến khứ hồi từ thành phố kansas đến Chicago khởi hành vào thứ tư ngày 16 tháng sáu đến Chicago vào khoảng 7 giờ vào buổi tối và trở lại vào ngày hôm sau đến thành phố kansas vào khoảng 7 giờ tối mà các hãng hàng không bay tuyến đường đó,O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name B-round_trip I-round_trip O B-depart_date.day_name B-depart_date.month_name B-depart_date.day_number O O B-toloc.city_name O B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time O O B-arrive_time.period_of_day O O O B-return_date.date_relative O O O B-toloc.city_name I-toloc.city_name O B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time O O B-arrive_time.period_of_day O O O O O,atis_flight
3131,how much is a first class ticket from boston to san francisco,giá vé hạng nhất từ ​​boston đến san francisco là bao nhiêu,O O O O O B-class_type I-class_type O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name,atis_airfare
3132,morning flight from boston to philadelphia,chuyến bay buổi sáng từ boston đến philadelphia,O B-depart_time.period_of_day O O B-fromloc.city_name O B-toloc.city_name,atis_flight
3133,i would like a flight from washington to boston leaving at 230 on august twentieth,tôi muốn một chuyến bay từ washington đến boston khởi hành lúc 230 ngày 20 tháng 8,O O O O O O O B-fromloc.city_name O B-toloc.city_name O O B-depart_time.time O B-depart_date.month_name B-depart_date.day_number,atis_flight
3134,what flights are there from atlanta to oakland on thursday,có những chuyến bay nào từ Atlanta đến Oakland vào thứ năm,O O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name,atis_flight
3135,show me the available flights from san francisco to boston on november twenty fourth,chỉ cho tôi các chuyến bay có sẵn từ san francisco đến boston vào ngày 24 tháng 11,O O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O B-depart_date.month_name B-depart_date.day_number I-depart_date.day_number,atis_flight
3136,flights from newark new jersey to cleveland ohio,các chuyến bay từ newark new jersey đến cleveland ohio,O O O B-fromloc.city_name B-fromloc.state_name I-fromloc.state_name O B-toloc.city_name B-toloc.state_name,atis_flight
3137,what is the earliest flight from boston to oakland that serves a meal,chuyến bay sớm nhất từ ​​boston đến Oakland có phục vụ bữa ăn là gì,O O O O B-flight_mod O O B-fromloc.city_name O B-toloc.city_name O O O B-meal,atis_flight
3138,show me all canadian airlines flights from toronto,show me all canadian airlines flights from toronto,O O O O B-airline_name I-airline_name O O B-fromloc.city_name,atis_flight
3139,give me the cheapest flight from charlotte to long beach,cho tôi chuyến bay rẻ nhất từ ​​charlotte đến bãi biển dài,O O O O B-cost_relative O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name,atis_flight
3140,okay for now i would like information on a flight on april twenty seventh from pittsburgh to atlanta leaving early in the morning about 8 o'clock,"Được rồi, bây giờ tôi muốn biết thông tin về một chuyến bay vào ngày 27 tháng 4 từ pittsburgh đến atlanta khởi hành vào sáng sớm khoảng 8 giờ",O O O O O O O O O O O O B-depart_date.month_name B-depart_date.day_number I-depart_date.day_number O B-fromloc.city_name O B-toloc.city_name O B-depart_time.period_mod O O B-depart_time.period_of_day B-depart_time.time_relative B-depart_time.time I-depart_time.time,atis_flight
3141,i would like to book a flight from chicago to seattle on june fourth,tôi muốn đặt chuyến bay từ Chicago đến Seattle vào ngày 4 tháng 6,O O O O O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.month_name B-depart_date.day_number,atis_flight
3142,show me all the flights from milwaukee to orlando that leave after noon on wednesday and before noon on thursday,cho tôi xem tất cả các chuyến bay từ milwaukee đến orlando khởi hành sau trưa ngày thứ tư và trước trưa thứ năm,O O O O O O O B-fromloc.city_name O B-toloc.city_name O O B-depart_time.time_relative B-depart_time.time O B-depart_date.day_name O B-depart_time.time_relative B-depart_time.time O B-depart_date.day_name,atis_flight
3143,are there any flights between pittsburgh and baltimore using a j31 aircraft,are there any flights between pittsburgh and baltimore using a j31 aircraft,O O O O O O B-fromloc.city_name O B-toloc.city_name O O B-aircraft_code O,atis_flight
3144,all flights from denver colorado to pittsburgh pennsylvania,tất cả các chuyến bay từ denver colorado đến pittsburgh pennsylvania,O O O O B-fromloc.city_name B-fromloc.state_name O B-toloc.city_name B-toloc.state_name,atis_flight
3145,show me fares leaving on tuesdays from denver to go to dallas,cho tôi xem giá vé khởi hành vào các ngày thứ ba từ denver để đến dallas,O O O O O O B-depart_date.day_name O B-fromloc.city_name O O O B-toloc.city_name,atis_airfare
3146,what is the last flight from dallas to boston in the evening,chuyến bay cuối cùng từ dallas đến boston vào buổi tối là gì,O O O O B-flight_mod O O B-fromloc.city_name O B-toloc.city_name O O B-depart_time.period_of_day,atis_flight
3147,what is the earliest nonstop flight from washington to san francisco,chuyến bay thẳng sớm nhất từ ​​washington đến san francisco là gì,O O O O B-flight_mod B-flight_stop O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name,atis_flight
3148,please list the friday flights from houston to milwaukee on american airlines in the evening,vui lòng liệt kê các chuyến bay thứ sáu từ houston đến milwaukee trên các hãng hàng không của Mỹ vào buổi tối,O O O O B-depart_date.day_name O O B-fromloc.city_name O B-toloc.city_name O B-airline_name I-airline_name O O B-depart_time.period_of_day,atis_flight
3149,show me flights denver to washington on wednesday,cho tôi xem các chuyến bay từ denver đến washington vào thứ tư,O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name,atis_flight
3150,what is the latest afternoon flight i can get from dallas to san francisco on first class,Chuyến bay chiều muộn nhất mà tôi có thể đi từ dallas đến san francisco trên khoang hạng nhất là gì,O O O O B-flight_mod B-depart_time.period_of_day O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-class_type I-class_type,atis_flight
3151,show me the lowest fare for a round trip flight from baltimore to dallas,chỉ cho tôi giá vé thấp nhất cho chuyến bay khứ hồi từ Baltimore đến dallas,O O O O B-cost_relative O O O B-round_trip I-round_trip O O B-fromloc.city_name O B-toloc.city_name,atis_airfare
3152,does midwest express have any flights from montreal to detroit,does midwest express have any flights from montreal to detroit,O O B-airline_name O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
3153,show me all flights from denver or philadelphia or pittsburgh to baltimore,chỉ cho tôi tất cả các chuyến bay từ denver hoặc philadelphia hoặc pittsburgh đến Baltimore,O O O O O O B-fromloc.city_name B-or B-fromloc.city_name B-or B-fromloc.city_name O B-toloc.city_name,atis_flight
3154,what is the lowest fare from denver to pittsburgh,what is the lowest fare from denver to pittsburgh,O O O O B-cost_relative O O B-fromloc.city_name O B-toloc.city_name,atis_airfare
3155,what airlines fly from toronto to san diego,what airlines fly from toronto to san diego,O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name,atis_airline
3156,what is the cheapest flight from denver to pittsburgh,what is the cheapest flight from denver to pittsburgh,O O O O B-cost_relative O O B-fromloc.city_name O B-toloc.city_name,atis_flight
3157,show me the price of flight ea 212 from atlanta to washington,cho tôi xem giá của chuyến bay ea 212 từ Atlanta đến washington,O O O O O O O B-airline_code B-flight_number O B-fromloc.city_name O B-toloc.city_name,atis_airfare
3158,what is the cheapest one way flight from atlanta to boston,chuyến bay một chiều rẻ nhất từ ​​Atlanta đến Boston là gì,O O O O B-cost_relative B-round_trip I-round_trip O O B-fromloc.city_name O B-toloc.city_name,atis_flight
3159,what times on wednesday could i take a plane from denver to oakland,what times on wednesday could i take a plane from denver to oakland,O O B-flight_time O B-depart_date.day_name O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight_time
3160,show me the flights that go from san diego to newark by way of houston,chỉ cho tôi các chuyến bay đi từ san diego đến newark bằng đường houston,O O O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O O O B-stoploc.city_name,atis_flight
3161,what are the flights from boston to baltimore leaving tomorrow,các chuyến bay từ boston đến baltimore khởi hành ngày mai là gì,O O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.today_relative,atis_flight
3162,what is hp,hp is gì,O O O B-airline_code,atis_abbreviation
3163,i need a flight from atlanta to charlotte north carolina next monday,i need a flight from atlanta to charlotte north carolina next monday,O O O O O O B-fromloc.city_name O B-toloc.city_name B-toloc.state_name I-toloc.state_name B-depart_date.date_relative B-depart_date.day_name,atis_flight
3164,is there one stop with the us air boston leaving at 705 to atlanta,Có một điểm dừng với chiếc máy bay boston của chúng tôi khởi hành lúc 705 đến atlanta,O O O B-flight_stop I-flight_stop O O B-airline_name I-airline_name B-toloc.city_name O O B-arrive_time.time O B-toloc.city_name,atis_flight
3165,find me the earliest flight from boston to atlanta on any day of the week,tìm cho tôi chuyến bay sớm nhất từ ​​boston đến atlanta vào bất kỳ ngày nào trong tuần,O O O O B-flight_mod O O B-fromloc.city_name O B-toloc.city_name O O O O O O,atis_flight
3166,what are the flights from chicago to indianapolis,các chuyến bay từ Chicago đến indianapolis là gì,O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
3167,is there a red eye flight from san jose to nashville on wednesday the nineteenth of may,có chuyến bay đỏ mắt từ san jose đến nashville vào ngày thứ tư ngày 19 tháng 5 không,O O O O B-flight_mod I-flight_mod O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name O B-depart_date.day_number O B-depart_date.month_name,atis_flight
3168,airline code as,airline code as,O O O B-airline_code,atis_airline
3169,give me all flights from new york city to las vegas that arrive on a sunday,cung cấp cho tôi tất cả các chuyến bay từ thành phố new york đến las vegas đến vào chủ nhật,O O O O O O B-fromloc.city_name I-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O O O B-arrive_date.day_name,atis_flight
3170,show me the flights from boston to denver,chỉ cho tôi các chuyến bay từ boston đến denver,O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
3171,i need a flight from tampa to montreal,tôi cần một chuyến bay từ Tampa đến Montreal,O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
3172,cheapest flight from memphis to miami,chuyến bay rẻ nhất từ ​​memphis đến miami,O B-cost_relative O O B-fromloc.city_name O B-toloc.city_name,atis_flight
3173,show me the flights on continental from indianapolis to san diego in the afternoon tomorrow,show me the flights on continental from indianapolis to san diego in the afternoon tomorrow,O O O O O O B-airline_name O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O B-depart_time.period_of_day B-depart_date.today_relative,atis_flight
3174,show me the fares on all flights round trip from pittsburgh to oakland,cho tôi xem giá vé trên tất cả các chuyến bay khứ hồi từ pittsburgh đến Oakland,O O O O O O O O B-round_trip I-round_trip O B-fromloc.city_name O B-toloc.city_name,atis_airfare
3175,please list the flights from washington dc to atlanta,vui lòng liệt kê các chuyến bay từ washington dc đến atlanta,O O O O O O B-fromloc.city_name B-fromloc.state_code O B-toloc.city_name,atis_flight
3176,i would like to fly to baltimore,tôi muốn bay đến Baltimore,O O O O O O O B-toloc.city_name,atis_flight
3177,show me first class flights from pittsburgh to san francisco on friday,show me first class flights from pittsburgh to san francisco on friday,O O O B-class_type I-class_type O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-depart_date.day_name,atis_flight
3178,all do you have a flight from washington to boston that stops in philadelphia,all do you have a flight from washington to boston that stops in philadelphia,O O O O O O O O B-fromloc.city_name O B-toloc.city_name O O O B-stoploc.city_name,atis_flight
3179,show me round trip fares between san francisco and washington dc,show me round trip fares between san francisco and washington dc,O O O B-round_trip I-round_trip O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name B-toloc.state_code,atis_airfare
3180,what flights depart baltimore on friday and arrive in san francisco by 8 pm,what flights depart baltimore on friday and arrive in san francisco by 8 pm,O O O O B-fromloc.city_name O B-depart_date.day_name O O O B-toloc.city_name I-toloc.city_name B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time,atis_flight
3181,i need a flight from new york to san francisco,i need a flight from new york to san francisco,O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name,atis_flight
3182,please give me flights from atlanta to boston on wednesday morning and thursday afternoon,please give me flights from atlanta to boston on wednesday morning and thursday afternoon,O O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name B-depart_time.period_of_day O B-depart_date.day_name B-depart_time.period_of_day,atis_flight
3183,show me the flights from boston to denver on august second,chỉ cho tôi các chuyến bay từ boston đến denver vào ngày thứ hai tháng 8,O O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.month_name B-depart_date.day_number,atis_flight
3184,what flight from boston to atlanta arrives earliest in atlanta,what flight from boston to atlanta arrives earliest in atlanta,O O O O B-fromloc.city_name O B-toloc.city_name O B-flight_mod O B-toloc.city_name,atis_flight
3185,what is the earliest flight from boston to dallas fort worth leaving august eighth,what is the earliest flight from boston to dallas fort worth leaving august eighth,O O O O B-flight_mod O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name I-toloc.city_name O B-depart_date.month_name B-depart_date.day_number,atis_flight
3186,i want to leave philadelphia and arrive in atlanta on a thursday,i want to leave philadelphia and arrive in atlanta on a thursday,O O O O O B-fromloc.city_name O O O B-toloc.city_name O O B-arrive_date.day_name,atis_flight
3187,show me all the flights that go from baltimore to seattle,show me all the flights that go from baltimore to seattle,O O O O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
3188,display all flights leaving from toronto to san diego on us air laying over in washington dc,hiển thị tất cả các chuyến bay khởi hành từ Toronto đến san diego trên đường hàng không của chúng tôi đặt tại washington dc,O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-airline_name I-airline_name O O O B-stoploc.city_name B-stoploc.state_code,atis_flight
