,En,VN,IOB,Intent
2069,are there any flights from denver to atlanta to pittsburgh,có chuyến bay nào từ denver đến atlanta đến pittsburgh không,O O O O O O B-fromloc.city_name O B-toloc.city_name O B-toloc.city_name,atis_flight
2070,all am flights departing pittsburgh arriving denver,tất cả các chuyến bay khởi hành từ pittsburgh đến denver,O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
2071,does midwest express serve nashville,Midwest Express có phục vụ nashville không,O O B-airline_name O O B-city_name,atis_flight
2072,how can i go from minneapolis to long beach late tomorrow,how can i go from minneapolis to long beach late tomorrow,O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name B-depart_time.period_mod B-depart_date.today_relative,atis_flight
2073,okay i'd like to fly from denver to pittsburgh,được rồi tôi muốn bay từ denver đến pittsburgh,O O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
2074,i live in denver and i'd like to make a trip to pittsburgh,i live in denver and i'd like to make a trip to pittsburgh,O O O O B-fromloc.city_name O O O O O O O O B-toloc.city_name,atis_flight
2075,i would like to see flights from denver to philadelphia,i would like to see flights from denver to philadelphia,O O O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
2076,what is the cheapest way to fly from denver to oakland,what is the cheapest way to fly from denver to oakland,O O O O B-cost_relative O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
2077,i would like to fly from philadelphia to dallas,tôi muốn bay từ Philadelphia đến dallas,O O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
2078,i'm interested in a flight from dallas to washington and i'm also interested in going to baltimore,tôi quan tâm đến một chuyến bay từ dallas đến washington và tôi cũng muốn đi Baltimore,O O O O O O O B-fromloc.city_name O B-toloc.city_name O O O O O O O B-toloc.city_name,atis_flight
2079,i would like the least expensive airfare flight on sunday to pittsburgh from san francisco,tôi muốn chuyến bay có giá vé máy bay rẻ nhất vào chủ nhật đến pittsburgh từ san francisco,O O O O O B-cost_relative I-cost_relative O O O B-depart_date.day_name O B-toloc.city_name O B-fromloc.city_name I-fromloc.city_name,atis_airfare
2080,i need a flight from denver to philadelphia,tôi cần một chuyến bay từ denver đến philadelphia,O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
2081,tell me which airlines have flights from pittsburgh to san francisco on monday september second,tell me which airlines have flights from pittsburgh to san francisco on monday september second,O O O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-depart_date.day_name B-depart_date.month_name B-depart_date.day_number,atis_airline
2082,what are the schedule of flights from boston to san francisco for august first,what are the schedule of flights from boston to san francisco for august first,O O O O B-flight_time O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-depart_date.month_name B-depart_date.day_number,atis_flight_time
2083,what are the flights on tuesday october first from atlanta to baltimore,what are the flights on tuesday october first from atlanta to baltimore,O O O O O O B-depart_date.day_name B-depart_date.month_name B-class_type O B-fromloc.city_name O B-toloc.city_name,atis_flight
2084,which airlines serve denver,which airlines serve denver,O O O O B-city_name,atis_airline
2085,i'd like to fly continental airlines between boston and philadelphia,tôi muốn bay các hãng hàng không lục địa giữa boston và philadelphia,O O O O O B-airline_name I-airline_name O B-fromloc.city_name O B-toloc.city_name,atis_flight
2086,does american airlines flight from long beach to st. louis stopping in dallas serve lunch,hãng hàng không Mỹ có chuyến bay từ bãi biển dài đến st. louis dừng lại ở dallas phục vụ bữa trưa,O O B-airline_name I-airline_name O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O B-stoploc.city_name O B-meal_description,atis_flight
2087,i'd like to find a nonstop flight from boston to atlanta that leaves sometime in the afternoon and arrives in atlanta before evening,tôi muốn tìm một chuyến bay thẳng từ boston đến atlanta khởi động vào buổi chiều và đến atlanta trước buổi tối,O O O O O O B-flight_stop O O B-fromloc.city_name O B-toloc.city_name O O O O O B-arrive_time.period_of_day O O O B-toloc.city_name B-arrive_time.time_relative B-arrive_time.time,atis_flight
2088,show me flights from boston to denver on wednesday,show me flights from boston to denver on wednesday,O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name,atis_flight
2089,show me the flights from boston to san francisco on united airlines,show me the flights from boston to san francisco on united airlines,O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-airline_name I-airline_name,atis_flight
2090,show me all flights from ontario to tacoma one way,chỉ cho tôi tất cả các chuyến bay từ Ontario đến tacoma một chiều,O O O O O O B-fromloc.city_name O B-toloc.city_name B-round_trip I-round_trip,atis_flight
2091,is there a flight on delta airlines from boston to denver,có chuyến bay của hãng hàng không delta từ boston đến denver không,O O O O O O B-airline_name I-airline_name O B-fromloc.city_name O B-toloc.city_name,atis_flight
2092,how about april twenty seventh denver to washington,Làm thế nào về ngày 27 tháng 4 denver đến washington,O O O B-depart_date.month_name B-depart_date.day_number I-depart_date.day_number B-fromloc.city_name O B-toloc.city_name,atis_flight
2093,what's the fare from washington to boston,what's the fare from washington to boston,O O O O O B-fromloc.city_name O B-toloc.city_name,atis_airfare
2094,what northwest airlines flights leave denver before noon,what northwest airlines flights leave denver before noon,O O B-airline_name I-airline_name O O B-fromloc.city_name B-depart_time.time_relative B-depart_time.time,atis_flight
2095,i need to fly from pittsburgh to oakland and depart in the afternoon,i need to fly from pittsburgh to oakland and depart in the afternoon,O O O O O O B-fromloc.city_name O B-toloc.city_name O O O O B-depart_time.period_of_day,atis_flight
2096,what ground transportation is available in baltimore for the day after tomorrow,what ground transportation is available in baltimore for the day after tomorrow,O O O O O O O B-city_name O B-today_relative I-today_relative I-today_relative I-today_relative,atis_ground_service
2097,what airlines fly from boston to atlanta,what airlines fly from boston to atlanta,O O O O O B-fromloc.city_name O B-toloc.city_name,atis_airline
2098,what flights from atlanta to toronto,what flights from atlanta to toronto,O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
2099,what aircraft is used on delta flight 1222 from kansas city to salt lake city,what aircraft is used on delta flight 1222 from kansas city to salt lake city,O O O O O O B-airline_name O B-flight_number O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name I-toloc.city_name,atis_aircraft
2100,list all flights on continental leaving denver and arriving at chicago on monday before noon,list all flights on continental leaving denver and arriving at chicago on monday before noon,O O O O O B-airline_name O B-fromloc.city_name O O O B-toloc.city_name O B-arrive_date.day_name B-arrive_time.time_relative B-arrive_time.time,atis_flight
2101,on september fourth i'll be traveling from pittsburgh to atlanta can you tell me what flight would be the cheapest,on september fourth i'll be traveling from pittsburgh to atlanta can you tell me what flight would be the cheapest,O O B-depart_date.month_name B-depart_date.day_number O O O O B-fromloc.city_name O B-toloc.city_name O O O O O O O O O B-cost_relative,atis_flight
2102,what ground transportation is available at denver airport,what ground transportation is available at denver airport,O O O O O O O B-airport_name I-airport_name,atis_ground_service
2103,tell me about flights from atlanta to charlotte next monday,tell me about flights from atlanta to charlotte next monday,O O O O O O B-fromloc.city_name O B-toloc.city_name B-depart_date.date_relative B-depart_date.day_name,atis_flight
2104,please list the earliest lunch flight from columbus to phoenix,please list the earliest lunch flight from columbus to phoenix,O O O O B-flight_mod B-meal_description O O B-fromloc.city_name O B-toloc.city_name,atis_flight
2105,what flights leaving pittsburgh arrive in denver and leave after say 6 o'clock at night,what flights leaving pittsburgh arrive in denver and leave after say 6 o'clock at night,O O O O B-fromloc.city_name O O B-toloc.city_name O O B-depart_time.time_relative O B-depart_time.time I-depart_time.time O B-depart_time.period_of_day,atis_flight
2106,show me flights between memphis tennessee and las vegas,chỉ cho tôi các chuyến bay giữa memphis tennessee và las vegas,O O O O O B-fromloc.city_name B-fromloc.state_name O B-toloc.city_name I-toloc.city_name,atis_flight
2107,what flights from tampa to cincinnati,what flights from tampa to cincinnati,O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
2108,what flights are available from pittsburgh to oakland airport,có những chuyến bay nào từ pittsburgh đến sân bay Oakland,O O O O O O B-fromloc.city_name O B-toloc.airport_name I-toloc.airport_name,atis_flight
2109,give me information on flights from atlanta to washington dc leaving on thursday before 0900,cho tôi thông tin về các chuyến bay từ atlanta đến washington dc khởi hành vào thứ năm trước 09:00,O O O O O O O B-fromloc.city_name O B-toloc.city_name B-toloc.state_code O O B-depart_date.day_name B-depart_time.time_relative B-depart_time.time,atis_flight
2110,show me all flights from pittsburgh to dallas,show me all flights from pittsburgh to dallas,O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
2111,show me the flights arriving around noon in baltimore from denver,chỉ cho tôi các chuyến bay đến vào khoảng buổi trưa ở Baltimore từ denver,O O O O O O B-arrive_time.time_relative B-arrive_time.time O B-toloc.city_name O B-fromloc.city_name,atis_flight
2112,i would like to fly on twa from baltimore to san francisco,i would like to fly on twa from baltimore to san francisco,O O O O O O O B-airline_code O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name,atis_flight
2113,how about arrivals for american in atlanta,how about arrivals for american in atlanta,O O O O O B-airline_name O B-toloc.city_name,atis_flight
2114,hello i'd like a delta flight from atlanta to boston,hello i'd like a delta flight from atlanta to boston,O O O O O B-airline_name O O B-fromloc.city_name O B-toloc.city_name,atis_flight
2115,all right would you let me know type of aircraft united airlines is using on the flights from denver to san francisco i would like to know the type of aircraft that they use on these flights before 10 in the morning,được rồi bạn cho tôi biết loại máy bay mà các hãng hàng không thống nhất đang sử dụng trên các chuyến bay từ denver đến san francisco. Tôi muốn biết loại máy bay mà họ sử dụng trên các chuyến bay này trước 10 giờ sáng,O O O O O O O O O O O B-airline_name I-airline_name O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O O O O O O O O O O O O O O B-depart_time.time_relative B-depart_time.time O O B-depart_time.period_of_day,atis_aircraft
2116,show me the earliest flight on august second from boston to denver that serves a meal,show me the earliest flight on august second from boston to denver that serves a meal,O O O O B-flight_mod O O B-depart_date.month_name B-depart_date.day_number O B-fromloc.city_name O B-toloc.city_name O O O B-meal,atis_flight
2117,find me the latest flight leaving atlanta august seventh and arriving in denver,find me the latest flight leaving atlanta august seventh and arriving in denver,O O O O B-flight_mod O O B-fromloc.city_name B-depart_date.month_name B-depart_date.day_number O O O B-toloc.city_name,atis_flight
2118,a breakfast flight from denver to san francisco please,làm ơn một chuyến bay ăn sáng từ denver đến san francisco,O O B-meal_description O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O,atis_flight
2119,please show me flights from pittsburgh to atlanta on wednesday morning serving breakfast,vui lòng chỉ cho tôi các chuyến bay từ pittsburgh đến atlanta vào buổi sáng thứ tư phục vụ bữa sáng,O O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name B-depart_time.period_of_day O B-meal_description,atis_flight
2120,how many delta flights leave from washington,có bao nhiêu chuyến bay delta khởi hành từ washington,O O O B-airline_name O O O B-fromloc.city_name,atis_quantity
2121,give me the earliest flight tomorrow from st. petersburg to milwaukee on a airline other than twa,give me the earliest flight tomorrow from st. petersburg to milwaukee on a airline other than twa,O O O O B-flight_mod O B-depart_date.today_relative O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O O O B-mod O B-airline_code,atis_flight
2122,i want to fly from boston to baltimore,tôi muốn bay từ boston đến baltimore,O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
2123,what morning flights do you have between oakland and denver,what morning flights do you have between oakland and denver,O O B-depart_time.period_of_day O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
2124,how do i get from bwi to washington,how do i get from bwi to washington,O O O O O O B-fromloc.airport_code O B-toloc.city_name,atis_flight
2125,does united airline have any flights from dallas to san francisco,hãng hàng không thống nhất có chuyến bay nào từ dallas đến san francisco không,O O B-airline_name I-airline_name O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name,atis_flight
2126,which flights are serviced by american airlines,những chuyến bay nào được phục vụ bởi các hãng hàng không của Mỹ,O O O O O O B-airline_name I-airline_name,atis_flight
2127,how many cities are served by twa with first class flights,có bao nhiêu thành phố được phục vụ bởi twa với các chuyến bay hạng nhất,O O O O O O O B-airline_code O B-class_type I-class_type O,atis_quantity
2128,i'd like to see all the economy fares from baltimore to philadelphia,tôi muốn xem tất cả giá vé phổ thông từ Baltimore đến philadelphia,O O O O O O O B-economy O O B-fromloc.city_name O B-toloc.city_name,atis_airfare
2129,show me information on ground transportation for dallas,show me information on ground transportation for dallas,O O O O O O O O B-city_name,atis_ground_service
2130,show me the prices of first class tickets on us air round trip from cleveland to miami,show me the prices of first class tickets on us air round trip from cleveland to miami,O O O O O O B-class_type I-class_type O O B-airline_name I-airline_name B-round_trip I-round_trip O B-fromloc.city_name O B-toloc.city_name,atis_airfare
2131,flight from dallas to boston tomorrow,chuyến bay từ dallas đến boston vào ngày mai,O O O B-fromloc.city_name O B-toloc.city_name B-depart_date.today_relative,atis_flight
2132,show me airports in washington dc,show me airports in washington dc,O O O O O B-city_name B-state_code,atis_airport
2133,from los angeles to phoenix on a friday,from los angeles to phoenix on a friday,O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O O B-depart_date.day_name,atis_flight
2134,what is the cheapest coach fare from dallas to denver round trip,giá vé xe khách rẻ nhất từ ​​dallas đến Denver khứ hồi là bao nhiêu,O O O O B-cost_relative B-class_type O O B-fromloc.city_name O B-toloc.city_name B-round_trip I-round_trip,atis_airfare
2135,list flights from philadelphia to dallas,list flights from philadelphia to dallas,O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
2136,what's the cheapest flight from atlanta to baltimore,chuyến bay rẻ nhất từ ​​Atlanta đến Baltimore là gì,O O O B-cost_relative O O B-fromloc.city_name O B-toloc.city_name,atis_flight
2137,ground transportation between airport and downtown in boston,giao thông mặt đất giữa sân bay và trung tâm thành phố ở boston,O O O O O O O O B-toloc.city_name,atis_ground_service
2138,names of airports,names of airports,O O O O,atis_airport
2139,again i will repeat i want to make a one way flight from boston to atlanta will you tell me how much the fares are i would like the cheapest fare,"một lần nữa tôi sẽ nhắc lại tôi muốn thực hiện chuyến bay một chiều từ boston đến atlanta, bạn sẽ cho tôi biết giá vé là bao nhiêu, tôi muốn giá vé rẻ nhất",O O O O O O O O O O B-round_trip I-round_trip O O B-fromloc.city_name O B-toloc.city_name O O O O O O O O O O O O O B-cost_relative O atis_flight #,atis_airfare
2140,flights from la guardia to jfk,flights from la guardia to jfk,O O O B-fromloc.airport_name I-fromloc.airport_name O B-toloc.airport_code,atis_flight
2141,what classes of service does twa provide,twa cung cấp những lớp dịch vụ nào,O O O O O O B-airline_code O,atis_flight
2142,list the flights from st. paul to san jose and from st. paul to houston,list the flights from st. paul to san jose and from st. paul to houston,O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name,atis_flight
2143,what are the flights from pittsburgh to baltimore,what are the flights from pittsburgh to baltimore,O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
2144,what flights leave charlotte north carolina and arrive in phoenix arizona on monday before 4 pm,what flights leave charlotte north carolina and arrive in phoenix arizona on monday before 4 pm,O O O O B-fromloc.city_name B-fromloc.state_name I-fromloc.state_name O O O B-toloc.city_name B-toloc.state_name O B-arrive_date.day_name B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time,atis_flight
2145,i would like to see the flights available from pittsburgh to san francisco for monday,i would like to see the flights available from pittsburgh to san francisco for monday,O O O O O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-depart_date.day_name,atis_flight
2146,show me all daily flights out of boston that have coach class,cho tôi xem tất cả các chuyến bay hàng ngày ra khỏi boston có hạng huấn luyện viên,O O O O B-flight_days O O O B-fromloc.city_name O O B-class_type I-class_type,atis_flight
2147,i need a flight on friday from newark to tampa,tôi cần một chuyến bay vào thứ sáu từ newark đến tampa,O O O O O O B-depart_date.day_name O B-fromloc.city_name O B-toloc.city_name,atis_flight
2148,what is the latest flight from san francisco to boston,chuyến bay muộn nhất từ ​​san francisco đến boston là gì,O O O O B-flight_mod O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name,atis_flight
2149,what flights are available from boston to dallas,có những chuyến bay nào từ boston đến dallas,O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
2150,does eastern have an early afternoon flight from boston to san francisco,phía đông có chuyến bay đầu giờ chiều từ boston đến san francisco không,O O B-airline_name O O B-depart_time.period_of_day B-depart_time.period_of_day O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name,atis_flight
2151,show me flights from pittsburgh to philadelphia,chỉ cho tôi các chuyến bay từ pittsburgh đến philadelphia,O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
2152,airlines that fly to miami from new york on friday,airlines that fly to miami from new york on friday,O O O O O B-toloc.city_name O B-fromloc.city_name I-fromloc.city_name O B-depart_date.day_name,atis_airline
2153,show flights from denver to san francisco,hiển thị các chuyến bay từ denver đến san francisco,O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name,atis_flight
2154,tell me about the ground transportation in chicago,tell me about the ground transportation in chicago,O O O O O O O O B-city_name,atis_ground_service
2155,and flight from oakland to boston leaving after midnight,and flight from oakland to boston leaving after midnight,O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_time.time_relative B-depart_time.period_of_day,atis_flight
2156,do the airlines still offer first class,các hãng hàng không vẫn cung cấp hạng nhất,O O O O O O B-class_type I-class_type,atis_airline
2157,what flights go from newark to boston after 5 pm,những chuyến bay nào đi từ newark đến boston sau 5 giờ chiều,O O O O O B-fromloc.city_name O B-toloc.city_name B-depart_time.time_relative B-depart_time.time I-depart_time.time,atis_flight
2158,please give me the earliest flight tomorrow from st. petersburg to milwaukee,please give me the earliest flight tomorrow from st. petersburg to milwaukee,O O O O O B-flight_mod O B-depart_date.today_relative O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name,atis_flight
2159,i need to fly from boston to baltimore please give me the times of your flights in the morning before 8 o'clock,tôi cần bay từ boston đến baltimore vui lòng cho tôi biết thời gian các chuyến bay của bạn vào buổi sáng trước 8 giờ,O O O O O O B-fromloc.city_name O B-toloc.city_name O O O O B-flight_time I-flight_time I-flight_time I-flight_time O O B-depart_time.period_of_day B-depart_time.time_relative B-depart_time.time I-depart_time.time,atis_flight
2160,hi i'd like to fly from columbus to phoenix and make a stop in cincinnati along the way,hi i'd like to fly from columbus to phoenix and make a stop in cincinnati along the way,O O O O O O O B-fromloc.city_name O B-toloc.city_name O O O O O B-stoploc.city_name O O O,atis_flight
2161,what is the cheapest flight from boston to atlanta,bay nào rẻ nhất từ ​​Boston đến Atlanta,O O O O B-cost_relative O O B-fromloc.city_name O B-toloc.city_name,atis_flight
2162,list all round trip fares from pittsburgh to washington dc,liệt kê tất cả hồi đáp giá từ pittsburgh đến Washington dc,O O O B-round_trip I-round_trip O O B-fromloc.city_name O B-toloc.city_name B-toloc.state_code,atis_airfare
2163,sfo to denver on monday november eleventh 1991,"sfo đến denver vào thứ hai, ngày 11 tháng 11 năm 1991",O B-fromloc.airport_code O B-toloc.city_name O B-depart_date.day_name B-depart_date.month_name B-depart_date.day_number B-depart_date.year,atis_flight
2164,please list all the flights from boston to denver which serve meals,vui lòng liệt kê tất cả các chuyến bay từ boston đến denver có phục vụ ăn uống,O O O O O O O B-fromloc.city_name O B-toloc.city_name O O B-meal,atis_flight
2165,what is the cheapest flight from pittsburgh to atlanta,chuyến bay nào rẻ nhất từ ​​Pittsburgh đến Atlanta,O O O O B-cost_relative O O B-fromloc.city_name O B-toloc.city_name,atis_flight
2166,i'd like a flight from indianapolis to toronto leaving thursday morning nonstop,i'd like a flight from indianapolis to toronto leaving thursday morning nonstop,O O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name B-depart_time.period_of_day B-flight_stop,atis_flight
2167,i would like to know the flights available from boston to denver arriving in denver by 8 o'clock wednesday morning,tôi muốn biết các chuyến bay có sẵn từ boston đến denver đến Denver trước 8 giờ sáng thứ tư,O O O O O O O O O O B-fromloc.city_name O B-toloc.city_name O O B-toloc.city_name B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time B-arrive_date.day_name B-arrive_time.period_of_day,atis_flight
2168,list all flights from denver to philadelphia,liệt kê tất cả các chuyến bay từ denver đến philadelphia,O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
2169,all northwest and united airlines flights with stopovers in denver,all northwest and united airlines flights with stopovers in denver,O O B-airline_name O B-airline_name I-airline_name O O O O B-stoploc.city_name,atis_flight
2170,i'd like to have some information on a ticket from denver to pittsburgh and atlanta,tôi muốn có một số thông tin về vé từ denver đến pittsburgh và atlanta,O O O O O O O O O O O B-fromloc.city_name O B-toloc.city_name O B-toloc.city_name,atis_airfare
2171,show me one way flights from tampa to st. louis departing before 10 am first class,chỉ cho tôi các chuyến bay một chiều từ tampa đến st. louis khởi hành trước 10 giờ sáng hạng nhất,O O O B-round_trip I-round_trip O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-depart_time.time_relative B-depart_time.time I-depart_time.time B-class_type I-class_type,atis_flight
2172,what is the cheapest fare from denver to pittsburgh,what is the cheapest fare from denver to pittsburgh,O O O O B-cost_relative O O B-fromloc.city_name O B-toloc.city_name,atis_airfare
2173,list the airlines that have nonstop afternoon flights from boston to oakland,danh sách các hãng hàng không có chuyến bay thẳng buổi chiều từ boston đến Oakland,O O O O O O B-flight_stop B-arrive_time.period_of_day O O B-fromloc.city_name O B-toloc.city_name,atis_airline
2174,find the earliest flight from boston to san francisco that serves a meal,tìm chuyến bay sớm nhất từ ​​boston đến san francisco có phục vụ bữa ăn,O O O B-flight_mod O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O O B-meal,atis_flight
2175,i want to go from denver to atlanta round trip and make a stop at pittsburgh may i have the cheapest fare,tôi muốn đi khứ hồi từ denver đến atlanta và dừng lại ở pittsburgh để tôi có giá vé rẻ nhất,O O O O O O B-fromloc.city_name O B-toloc.city_name B-round_trip I-round_trip O O O O O B-stoploc.city_name O O O O B-cost_relative O,atis_flight
2176,what are the lowest one way fares from pittsburgh to atlanta,giá vé một chiều thấp nhất từ ​​Pittsburgh đến Atlanta là bao nhiêu,O O O O B-cost_relative B-round_trip I-round_trip O O B-fromloc.city_name O B-toloc.city_name,atis_airfare
2177,what is the coach economy class night service from boston to san francisco,dịch vụ xe khách ban đêm hạng phổ thông từ boston đến san francisco là gì,O O O O B-class_type B-economy I-economy B-depart_time.period_of_day O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name,atis_flight
2178,what is the cost of the air taxi operation at philadelphia international airport,chi phí của hoạt động taxi hàng không tại sân bay quốc tế philad Philadelphia là bao nhiêu,O O O O O O O B-transport_type I-transport_type I-transport_type O B-airport_name I-airport_name I-airport_name,atis_ground_fare
2179,what types of meals are available,những loại bữa ăn có sẵn,O O O O B-meal O O,atis_meal
2180,please list the cheapest flights from dallas to baltimore arriving on may seventh,vui lòng liệt kê các chuyến bay rẻ nhất từ ​​dallas đến Baltimore đến vào ngày 7 tháng 5,O O O O B-cost_relative O O B-fromloc.city_name O B-toloc.city_name O O B-arrive_date.month_name B-arrive_date.day_number,atis_flight
2181,show first flight from philadelphia to dallas,hiển thị chuyến bay đầu tiên từ philad Philadelphia đến dallas,O O B-flight_mod O O B-fromloc.city_name O B-toloc.city_name,atis_flight
2182,i would like to fly from boston to oakland what airlines fly from boston to oakland,tôi muốn bay từ boston đến Oakland Những hãng hàng không bay từ boston đến Oakland,O O O O O O O B-fromloc.city_name O B-toloc.city_name O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
2183,is there a flight between philadelphia and denver that leaves philadelphia around 2 o'clock in the afternoon,có chuyến bay nào giữa philad Philadelphia và denver rời philadelphia vào khoảng 2 giờ chiều không,O O O O O O B-fromloc.city_name O B-toloc.city_name O O B-fromloc.city_name B-depart_time.time_relative B-depart_time.time I-depart_time.time O O B-depart_time.period_of_day,atis_flight
2184,show me all flights from san francisco to denver,chỉ cho tôi tất cả các chuyến bay từ san francisco đến denver,O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name,atis_flight
2185,show me the flight that leaves philadelphia in the afternoon and arrives in the evening in denver,chỉ cho tôi chuyến bay rời philad Philadelphia vào buổi chiều và đến vào buổi tối ở Denver,O O O O O O O B-fromloc.city_name O O B-depart_time.period_of_day O O O O B-arrive_time.period_of_day O B-toloc.city_name,atis_flight
2186,what are the flights from denver to pittsburgh,các chuyến bay từ denver đến pittsburgh là gì,O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
2187,on november twenty third of this year 1991 i'd like to fly from atlanta to denver and i'd like to fly on delta,"vào ngày 23 tháng 11 năm nay 1991, tôi muốn bay từ Atlanta đến Denver và tôi muốn bay trên delta",O O B-depart_date.month_name B-depart_date.day_number I-depart_date.day_number O O B-depart_date.year O O O O O O B-fromloc.city_name O B-toloc.city_name O O O O O O B-airline_name,atis_flight
2188,what flights are there tomorrow from tacoma to san jose,ngày mai có những chuyến bay nào từ tacoma đến san jose,O O O O O B-depart_date.today_relative O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name,atis_flight
2189,what is a flight that goes from baltimore to san francisco and arrives at san francisco at 8 pm on a friday,what is a flight that goes from baltimore to san francisco and arrives at san francisco at 8 pm on a friday,O O O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O O B-toloc.city_name I-toloc.city_name O B-arrive_time.time I-arrive_time.time O O B-arrive_date.day_name,atis_flight
2190,i'd like a flight from burbank to tacoma washington,i'd like a flight from burbank to tacoma washington,O O O O O O B-fromloc.city_name O B-toloc.city_name B-toloc.state_name,atis_flight
2191,please list all flights from dallas to pittsburgh on july fourth 1991,vui lòng liệt kê tất cả các chuyến bay từ dallas đến pittsburgh vào ngày 4 tháng 7 năm 1991,O O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.month_name B-depart_date.day_number B-depart_date.year,atis_flight
2192,list all flights arriving in pittsburgh monday evening from san francisco that first class,liệt kê tất cả các chuyến bay đến pittsburgh buổi tối thứ hai từ san francisco mà hạng nhất,O O O O O O B-toloc.city_name B-arrive_date.day_name B-arrive_time.period_of_day O B-fromloc.city_name I-fromloc.city_name O B-class_type I-class_type,atis_flight
2193,what are all the flights on delta in and out of fort worth,tất cả các chuyến bay trên delta trong và ngoài pháo đài có giá trị gì,O O O O O O O B-airline_name O O O O B-fromloc.city_name I-fromloc.city_name,atis_flight
2194,okay what i'd like to do on this one is go from washington to atlanta i want a nonstop and i'd like to leave around 5 pm,"Được rồi, những gì tôi muốn làm trên chuyến này là đi từ washington đến atlanta, tôi muốn có một chuyến bay thẳng và tôi muốn rời đi khoảng 5 giờ chiều",O O O O O O O O O O O O O B-fromloc.city_name O B-toloc.city_name O O O B-flight_stop O O O O O B-depart_time.time_relative B-depart_time.time I-depart_time.time,atis_flight
2195,list all flights from boston to san francisco with at least 3 stops,liệt kê tất cả các chuyến bay từ boston đến san francisco với ít nhất 3 điểm dừng,O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O O O B-flight_stop,atis_flight
2196,what are the flights from atlanta to baltimore,các chuyến bay từ Atlanta đến Baltimore là gì,O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
2197,list the flights from denver to san francisco after 2 pm on a monday,liệt kê các chuyến bay từ denver đến san francisco sau 2 giờ chiều vào thứ hai,O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name B-depart_time.time_relative B-depart_time.time I-depart_time.time O O B-depart_date.day_name,atis_flight
2198,does delta aircraft fly dc10,máy bay delta có bay dc10 không,O O B-airline_name O O B-aircraft_code,atis_aircraft
