,En,VN,IOB,Intent
4292,i'd like a nonstop flight from indianapolis to san diego that serves dinner what's available,tôi muốn một chuyến bay thẳng từ indianapolis đến san diego phục vụ bữa tối những gì có sẵn,O O O O B-flight_stop O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O B-meal_description O O,atis_flight
4293,show me the airlines that fly from toronto to boston,chỉ cho tôi các hãng hàng không bay từ Toronto đến boston,O O O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_airline
4294,list the flights that leave from philadelphia to atlanta early thursday morning before 8 am,liệt kê các chuyến bay khởi hành từ Philadelphia đến atlanta vào sáng sớm thứ năm trước 8 giờ sáng,O O O O O O O B-fromloc.city_name O B-toloc.city_name B-depart_time.period_mod B-depart_date.day_name B-depart_time.period_of_day B-depart_time.time_relative B-depart_time.time I-depart_time.time,atis_flight
4295,are there any flights on june eleventh from st. petersburg to milwaukee,có chuyến bay nào vào ngày 11 tháng 6 từ st. petersburg đến milwaukee,O O O O O O B-depart_date.month_name B-depart_date.day_number O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name,atis_flight
4296,show me all flights from pittsburgh to baltimore which leave thursday after 3 o'clock pm,cho tôi xem tất cả các chuyến bay từ pittsburgh đến Baltimore khởi hành sau 3 giờ chiều thứ năm,O O O O O O B-fromloc.city_name O B-toloc.city_name O O B-depart_date.day_name B-depart_time.time_relative B-depart_time.time I-depart_time.time I-depart_time.time,atis_flight
4297,flights from baltimore denver and pittsburgh to philadelphia where the round trip fare for each is less than 1000 dollars,các chuyến bay từ baltimore denver và pittsburgh đến philadelphia với giá vé khứ hồi cho mỗi chuyến dưới 1000 đô la,O O O B-fromloc.city_name B-fromloc.city_name O B-fromloc.city_name O B-toloc.city_name O O B-round_trip I-round_trip O O O O B-cost_relative O B-fare_amount I-fare_amount,atis_flight
4298,show flights from denver to oakland that arrive after 12 o'clock,hiển thị các chuyến bay từ denver đến Oakland đến sau 12 giờ,O O O O B-fromloc.city_name O B-toloc.city_name O O B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time,atis_flight
4299,show me the united flights from bwi to denver,chỉ cho tôi các chuyến bay thống nhất từ ​​bwi đến denver,O O O O B-airline_name O O B-fromloc.airport_code O B-toloc.city_name,atis_flight
4300,i want to fly from boston to san francisco via dallas fort worth on american airlines,tôi muốn bay từ boston đến san francisco qua pháo đài dallas của hãng hàng không Mỹ,O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-stoploc.city_name I-stoploc.city_name I-stoploc.city_name O B-airline_name I-airline_name,atis_flight
4301,list all flights from memphis to seattle,list all flights from memphis to seattle,O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
4302,show me flights from dallas to baltimore,chỉ cho tôi các chuyến bay từ dallas đến Baltimore,O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
4303,show me all flights from pittsburgh to baltimore,cho tôi xem tất cả các chuyến bay từ pittsburgh đến Baltimore,O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
4304,philadelphia to dallas arriving before 1 in the afternoon,philad Philadelphia đến dallas đến trước 1 giờ chiều,O B-fromloc.city_name O B-toloc.city_name O B-arrive_time.time_relative B-arrive_time.time O O B-arrive_time.period_of_day,atis_flight
4305,what flights stop in atlanta before noon,những chuyến bay nào dừng ở Atlanta trước buổi trưa,O O O O O B-stoploc.city_name B-depart_time.time_relative B-depart_time.time,atis_flight
4306,what do these cost,những gì làm chi phí,O O O O O,atis_airfare
4307,find a flight on american airlines from boston to san francisco that makes a stopover in denver,"tìm một chuyến bay trên các hãng hàng không của Mỹ từ boston đến san francisco, nơi dừng chân ở Denver",O O O O O B-airline_name I-airline_name O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O O O O B-stoploc.city_name,atis_flight
4308,round trip fares from baltimore to philadelphia less than 1000 dollars or round trip fares from denver to philadelphia less than 1000 dollars or round trip fares from pittsburgh to philadelphia less than 1000 dollars,giá vé hồi hương từ Baltimore đến philadelphia dưới 1000 đô la hoặc giá vé hồi hương từ denver đến philadosystem dưới 1000 đô la hoặc giá vé hồi từ pittsburgh đến philadelphia dưới 1000 đô la,O B-round_trip I-round_trip O O B-fromloc.city_name O B-toloc.city_name B-cost_relative O B-fare_amount I-fare_amount B-or B-round_trip I-round_trip O O B-fromloc.city_name O B-toloc.city_name B-cost_relative O B-fare_amount I-fare_amount B-or B-round_trip I-round_trip O O B-fromloc.city_name O B-toloc.city_name B-cost_relative O B-fare_amount I-fare_amount,atis_airfare
4309,i want a flight on saturday from minneapolis to long beach,tôi muốn một chuyến bay vào thứ bảy từ minneapolis đến bãi biển dài,O O O O O O B-depart_date.day_name O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name,atis_flight
4310,flights from nashville to orlando daily,các chuyến bay từ nashville đến orlando hàng ngày,O O O B-fromloc.city_name O B-toloc.city_name B-flight_days,atis_flight
4311,are there any flights from denver to pittsburgh connecting in atlanta,có chuyến bay nào từ denver đến pittsburgh nối chuyến ở atlanta không,O O O O O O B-fromloc.city_name O B-toloc.city_name B-connect O B-stoploc.city_name,atis_flight
4312,show me the flights that go from san diego to newark new jersey,chỉ cho tôi các chuyến bay đi từ san diego đến newark new jersey,O O O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name B-toloc.state_name I-toloc.state_name,atis_flight
4313,what are the flights available after 6 pm between san francisco and boston,các chuyến bay có sẵn sau 6 giờ chiều giữa san francisco và boston,O O O O O O B-depart_time.time_relative B-depart_time.time I-depart_time.time O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name,atis_flight
4314,i would like to book on delta airlines their earliest possible flight from washington dc to san francisco,tôi muốn đặt trên các hãng hàng không delta chuyến bay sớm nhất có thể của họ từ washington dc đến san francisco,O O O O O O O B-airline_name I-airline_name O B-flight_mod O O O B-fromloc.city_name B-fromloc.state_code O B-toloc.city_name I-toloc.city_name,atis_flight
4315,show me all flights from pittsburgh to oakland that arrive after 10 am,cho tôi xem tất cả các chuyến bay từ pittsburgh đến Oakland đến sau 10 giờ sáng,O O O O O O B-fromloc.city_name O B-toloc.city_name O O B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time,atis_flight
4316,okay and can you tell me for flights departing from dallas to philadelphia the latest flight you would have departing from dallas to philadelphia,được rồi và bạn có thể cho tôi biết các chuyến bay khởi hành từ dallas đến philadelphia chuyến bay muộn nhất mà bạn có thể khởi hành từ dallas đến philadelphia được không,O O O O O O O O O O O B-fromloc.city_name O B-toloc.city_name O B-flight_mod O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
4317,flights from pittsburgh to newark,các chuyến bay từ pittsburgh đến newark,O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
4318,list the wednesday flights from denver to baltimore arriving in baltimore between 1115 am and 1245 pm,liệt kê thứ tư bay từ denver đến Baltimore đến Baltimore trong khoảng thời gian từ 11 giờ 15 phút sáng đến 12 giờ 45 phút chiều,O O O B-depart_date.day_name O O B-fromloc.city_name O B-toloc.city_name O O B-toloc.city_name O B-arrive_time.start_time I-arrive_time.start_time O B-arrive_time.end_time I-arrive_time.end_time,atis_flight
4319,what is the fare for a one way flight from boston to atlanta,what is the fare for a one way flight from boston to atlanta,O O O O O O O B-round_trip I-round_trip O O B-fromloc.city_name O B-toloc.city_name,atis_airfare
4320,i'd like to fly round trip from boston to pittsburgh,tôi muốn bay khứ hồi từ boston đến pittsburgh,O O O O O B-round_trip I-round_trip O B-fromloc.city_name O B-toloc.city_name,atis_flight
4321,what is airline nw,hãng hàng không nw là gì,O O O O B-airline_code,atis_airline
4322,i want a return flight from washington to dallas on american airlines,tôi muốn một chuyến bay khứ hồi từ washington đến dallas trên các hãng hàng không của Mỹ,O O O O B-round_trip O O B-fromloc.city_name O B-toloc.city_name O B-airline_name I-airline_name,atis_flight
4323,is there ground transportation from the boston airport to downtown boston,có phương tiện giao thông mặt đất từ ​​sân bay boston đến trung tâm thành phố boston không,O O O O O O O B-fromloc.airport_name I-fromloc.airport_name O O B-toloc.city_name,atis_ground_service
4324,list daily flights from atlanta to denver,liệt kê các chuyến bay hàng ngày từ Atlanta đến Denver,O O B-flight_days O O B-fromloc.city_name O B-toloc.city_name,atis_flight
4325,i need a ticket from los angeles to charlotte that leaves early in the morning,tôi cần một vé từ los angeles đến charlotte khởi hành vào sáng sớm,O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O O B-depart_time.period_mod O O B-depart_time.period_of_day,atis_airfare
4326,does continental airlines fly from pittsburgh to atlanta,các hãng hàng không lục địa có bay từ pittsburgh đến atlanta không,O O B-airline_name I-airline_name O O B-fromloc.city_name O B-toloc.city_name,atis_flight
4327,what are the delta flights from dallas to boston,các chuyến bay delta từ dallas đến boston là gì,O O O O B-airline_name O O B-fromloc.city_name O B-toloc.city_name,atis_flight
4328,all flights from cleveland to newark,tất cả các chuyến bay từ cleveland đến newark,O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
4329,what is hp,hp là gì,O O O B-airline_code,atis_abbreviation
4330,show me the flights from philadelphia to dallas that stop in atlanta,show me the flights from philadelphia to dallas that stop in atlanta,O O O O O O B-fromloc.city_name O B-toloc.city_name O O O B-stoploc.city_name,atis_flight
4331,are there any nonstop flights from philadelphia to denver that arrive before 5 pm,có chuyến bay thẳng nào từ philadelphia đến denver đến trước 5 giờ chiều không,O O O O B-flight_stop O O B-fromloc.city_name O B-toloc.city_name O O B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time,atis_flight
4332,from washington to atlanta,từ washington đến atlanta,O O B-fromloc.city_name O B-toloc.city_name,atis_flight
4333,show me flights from dallas to atlanta,chỉ cho tôi các chuyến bay từ dallas đến atlanta,O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
4334,i'd like to go from boston to pittsburgh to find the cheapest flight,tôi muốn đi từ boston đến pittsburgh để tìm chuyến bay rẻ nhất,O O O O O O B-fromloc.city_name O B-toloc.city_name O O O B-cost_relative O,atis_flight
4335,what flights from st. louis to st. paul on thursday leaving after 10 am,what flights from st. louis to st. paul on thursday leaving after 10 am,O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-depart_date.day_name O B-depart_time.time_relative B-depart_time.time I-depart_time.time,atis_flight
4336,how many seats in a 72s,có bao nhiêu ghế trong 72s,O O O O O O B-aircraft_code,atis_capacity
4337,dallas to baltimore monday,dallas to baltimore monday,O B-fromloc.city_name O B-toloc.city_name B-depart_date.day_name,atis_flight
4338,what's the cheapest flight from denver to pittsburgh for both one way and round trip flights,chuyến bay nào rẻ nhất từ ​​denver đến pittsburgh cho cả chuyến bay một chiều và khứ hồi,O O O B-cost_relative O O B-fromloc.city_name O B-toloc.city_name O O B-round_trip I-round_trip O B-round_trip I-round_trip O,atis_flight
4339,how many airlines have flights with service class yn,có bao nhiêu hãng hàng không có chuyến bay với hạng dịch vụ yn,O O O O O O O O O B-fare_basis_code,atis_quantity
4340,what is the cheapest one way fare from any city to another,what is the cheapest one way fare from any city to another,O O O O B-cost_relative B-round_trip I-round_trip O O O O O O,atis_airfare
4341,i need a flight from philadelphia to dallas that stops in atlanta,tôi cần một chuyến bay từ Philadelphia đến dallas dừng ở atlanta,O O O O O O B-fromloc.city_name O B-toloc.city_name O O O B-stoploc.city_name,atis_flight
4342,is there ground transportation in oakland,has no media method at Oakland,O O O O O O B-city_name,atis_ground_service
4343,show me all the lufthansa flights between philadelphia and denver,show me all the lufthansa flights between philadelphia and denver,O O O O O B-airline_name O O B-fromloc.city_name O B-toloc.city_name,atis_flight
4344,what are the cheapest one way flights from denver to atlanta,các chuyến bay một chiều rẻ nhất từ ​​Denver đến Atlanta là gì,O O O O B-cost_relative B-round_trip I-round_trip O O B-fromloc.city_name O B-toloc.city_name,atis_flight
4345,show all connecting flights from pittsburgh to oakland,hiển thị tất cả các chuyến bay kết nối từ pittsburgh đến Oakland,O O O B-connect O O B-fromloc.city_name O B-toloc.city_name,atis_flight
4346,tell me about twa flight 539,cho tôi biết về chuyến bay 539 của twa,O O O O B-airline_code O B-flight_number,atis_flight
4347,which united airlines flights go through denver,các chuyến bay của hãng hàng không thống nhất nào đi qua Denver,O O B-airline_name I-airline_name O O O B-stoploc.city_name,atis_flight
4348,i need to go from boston to atlanta and back in the same day find me the earliest flight from boston,tôi cần đi từ boston đến atlanta và quay lại trong ngày tìm tôi chuyến bay sớm nhất từ ​​boston,O O O O O O B-fromloc.city_name O B-toloc.city_name O O O O O B-return_date.date_relative O O O B-flight_mod O O B-fromloc.city_name,atis_flight
4349,i would like a flight from dallas to philadelphia,i would like a flight from dallas to philadelphia,O O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
4350,i would like the cheapest flight from pittsburgh to atlanta leaving april twenty fifth and returning may sixth,tôi muốn chuyến bay rẻ nhất từ ​​pittsburgh đến atlanta khởi hành ngày 25 tháng 4 và trở về ngày 6 tháng 5,O O O O O B-cost_relative O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.month_name B-depart_date.day_number I-depart_date.day_number O O B-return_date.month_name B-return_date.day_number,atis_flight
4351,how much time does it take to go between the airport and downtown by ground transportation in dallas,mất bao nhiêu thời gian để đi giữa sân bay và trung tâm thành phố bằng phương tiện giao thông mặt đất ở dallas,O O O O O O O O O O O O O O O O O O B-city_name,atis_ground_service
4352,which airlines have connections between pittsburgh and baltimore,hãng hàng không nào có kết nối giữa pittsburgh và Baltimore,O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_airline
4353,please list the flights from kansas city to denver,vui lòng liệt kê các chuyến bay từ thành phố kansas đến denver,O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name,atis_flight
4354,i would like to make a reservation for a flight to denver from philadelphia on this coming sunday,tôi muốn đặt chỗ cho một chuyến bay đến denver từ philadelphia vào chủ nhật sắp xếp,O O O O O O O O O O O O B-toloc.city_name O B-fromloc.city_name O B-depart_date.date_relative O B-depart_date.day_name,atis_flight
4355,i need an early flight from dallas to houston,i need an early flight from dallas to houston,O O O O B-flight_mod O O B-fromloc.city_name O B-toloc.city_name,atis_flight
4356,what is the cheapest round trip flight from atlanta to pittsburgh,what is the cheapest round trip flight from atlanta to pittsburgh,O O O O B-cost_relative B-round_trip I-round_trip O O B-fromloc.city_name O B-toloc.city_name,atis_flight
4357,show me the flights from st. petersburg to toronto that leave monday,chỉ cho tôi các chuyến bay từ st. petersburg đến to Toronto khởi hành thứ hai,O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O O B-depart_date.day_name,atis_flight
4358,what does ord mean,ord có nghĩa là gì,O O O B-airport_code O,atis_abbreviation
4359,what is the fare on november seventh going one way from pittsburgh to philadelphia,giá vé vào ngày 7 tháng 11 đi một chiều từ pittsburgh đến philadelphia là bao,O O O O O O B-depart_date.month_name B-depart_date.day_number O B-round_trip I-round_trip O B-fromloc.city_name O B-toloc.city_name,atis_airfare
4360,what are the first class fares from dallas to baltimore,giá vé hạng nhất từ ​​dallas đến Baltimore là bao nhiêu,O O O O B-class_type I-class_type O O B-fromloc.city_name O B-toloc.city_name,atis_airfare
4361,what does nw stand for,nw đại diện cho cái gì,O O O B-airline_code O O,atis_abbreviation
4362,ground transport in denver,vận tải mặt đất ở denver,O O O O B-city_name,atis_ground_service
4363,show me the flights from pittsburgh to san francisco on friday,chỉ cho tôi các chuyến bay từ pittsburgh đến san francisco vào thứ sáu,O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-depart_date.day_name,atis_flight
4364,are there any flights between philadelphia and denver,có chuyến bay nào giữa Philadelphia và denver không,O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
4365,round trip air fares from baltimore to philadelphia less than 1000 dollars,giá vé máy bay khứ hồi từ Baltimore đến Philadelphia dưới 1000 đô la,O B-round_trip I-round_trip O O O B-fromloc.city_name O B-toloc.city_name B-cost_relative O B-fare_amount I-fare_amount,atis_airfare
4366,what is the cost of a first class ticket from dallas fort worth to san francisco,what is the cost of a first class ticket from dallas fort worth to san francisco,O O O O O O O B-class_type I-class_type O O B-fromloc.city_name I-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name,atis_airfare
4367,what flights depart newark for tampa on friday,what flights depart newark for tampa on friday,O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name,atis_flight
4368,ground transportation denver,ground transportation denver,O O O B-city_name,atis_ground_service
4369,i want a flight on continental airlines leaving san francisco california arriving pittsburgh pennsylvania,tôi muốn một chuyến bay của các hãng không lục địa chỉ rời san francisco california đến pittsburgh pennsylvania,O O O O O O B-airline_name I-airline_name O B-fromloc.city_name I-fromloc.city_name B-fromloc.state_name O B-toloc.city_name B-toloc.state_name,atis_flight
4370,give me the latest northwest airlines flight from milwaukee to tacoma tomorrow,cho tôi chuyến bay mới nhất của hãng hàng không về phía tây bắc từ milwaukee đến tacoma vào ngày mai,O O O O B-flight_mod B-airline_name I-airline_name O O B-fromloc.city_name O B-toloc.city_name B-depart_date.today_relative,atis_flight
4371,what is the first class fare for a round trip dallas to denver,what is the first class fare for a round trip dallas to denver,O O O O B-class_type I-class_type O O O B-round_trip I-round_trip B-fromloc.city_name O B-toloc.city_name,atis_airfare
4372,i want to know the time of the latest flight i can take from washington to san francisco where i can get a dinner meal,"tôi muốn biết thời gian của chuyến bay muộn nhất mà tôi có thể đi từ washington đến san francisco, nơi tôi có thể ăn tối",O O O O O O B-flight_time O O B-flight_mod O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O O O O B-meal_description I-meal_description,atis_flight_time
4373,show me all the cities that midwest express serves,show me all the cities that midwest express serves,O O O O O O O B-airline_name O O,atis_city
4374,i want a flight from atlanta to pittsburgh,tôi muốn một chuyến bay từ atlanta đến pittsburgh,O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
4375,list all flights going from boston to atlanta after 6 o'clock pm on wednesday,liệt kê tất cả các chuyến bay đi từ boston đến atlanta sau 6 giờ chiều thứ tư,O O O O O O B-fromloc.city_name O B-toloc.city_name B-depart_time.time_relative B-depart_time.time I-depart_time.time I-depart_time.time O B-depart_date.day_name,atis_flight
4376,show me the flights from san francisco to boston,chỉ cho tôi các chuyến bay từ san francisco đến boston,O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name,atis_flight
4377,what's the name of the denver airport,sân bay denver tên gì,O O O O O O B-airport_name I-airport_name,atis_airport
4378,show me the flights from san francisco to pittsburgh on tuesday,show me the flights from san francisco to pittsburgh on tuesday,O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name,atis_flight
4379,what are the morning flights from nashville to tacoma and from nashville to san jose in the next two days,what are the morning flights from nashville to tacoma and from nashville to san jose in the next two days,O O O O B-depart_time.period_of_day O O B-fromloc.city_name O B-toloc.city_name O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O B-depart_date.date_relative O O,atis_flight
4380,what flights go from dallas to denver leaving after 3 pm,những chuyến bay nào đi từ dallas đến denver khởi hành sau 3 giờ chiều,O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_time.time_relative B-depart_time.time I-depart_time.time,atis_flight
4381,give me flights from pittsburgh to baltimore,cho tôi chuyến bay từ pittsburgh đến Baltimore,O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
4382,please give me ground transportation information between dallas fort worth airport and downtown dallas,vui lòng cung cấp cho tôi thông tin phương tiện giao thông mặt đất giữa sân bay đáng giá của dallas pháo đài và trung tâm thành phố dallas,O O O O O O O O B-fromloc.airport_name I-fromloc.airport_name I-fromloc.airport_name I-fromloc.airport_name O O B-toloc.city_name,atis_ground_service
4383,i need a flight from st. petersburg to charlotte which will get me into charlotte by 5 pm or as soon thereafter as possible,"tôi cần một chuyến bay từ st. petersburg đến charlotte, nơi sẽ đưa tôi đến charlotte trước 5 giờ chiều hoặc càng sớm càng tốt",O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O O O O O B-toloc.city_name B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time B-or O O O O O,atis_flight
4384,show me prices of flights from baltimore to dallas,hiển thị cho tôi giá của các chuyến bay từ Baltimore đến dallas,O O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_airfare
4385,cheapest fare from memphis to seattle,giá vé rẻ nhất từ ​​memphis đến Seattle,O B-cost_relative O O B-fromloc.city_name O B-toloc.city_name,atis_airfare
4386,what are the cheapest one way flights from atlanta to denver,các chuyến bay một chiều rẻ nhất từ ​​Atlanta đến Denver là gì,O O O O B-cost_relative B-round_trip I-round_trip O O B-fromloc.city_name O B-toloc.city_name,atis_flight
4387,i'd like a twa flight from atlanta to pittsburgh with a stopover in fort worth dallas please,i'd like a twa flight from atlanta to pittsburgh with a stopover in fort worth dallas please,O O O O B-airline_code O O B-fromloc.city_name O B-toloc.city_name O O O O B-stoploc.city_name I-stoploc.city_name B-stoploc.city_name O,atis_flight
4388,i need a first class ticket on united airlines from denver to baltimore scheduled for december seventeenth,tôi cần một vé hạng nhất của các hãng hàng không thống nhất từ ​​Denver đến Baltimore dự kiến ​​vào ngày mười tháng mười hai 17,O O O O B-class_type I-class_type O O B-airline_name I-airline_name O B-fromloc.city_name O B-toloc.city_name O O B-depart_date.month_name B-depart_date.day_number,atis_airfare
4389,show me flights from milwaukee to orlando on wednesday night,show me flights from milwaukee to orlando on wednesday night,O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name B-depart_time.period_of_day,atis_flight
4390,please list all delta flights from kansas city to salt lake city,vui lòng liệt kê tất cả các chuyến bay đồng bằng từ thành phố kansas đến thành phố hồ muối,O O O O B-airline_name O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name I-toloc.city_name,atis_flight
4391,what flights are there from denver to atlanta,what flights are there from denver to atlanta,O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
4392,show me the flights available from atlanta to baltimore leaving atlanta in the morning,show me the flights available from atlanta to baltimore leaving atlanta in the morning,O O O O O O O B-fromloc.city_name O B-toloc.city_name O B-fromloc.city_name O O B-depart_time.period_of_day,atis_flight
4393,give me a flight from baltimore to newark that arrives as early as possible,cho tôi một chuyến bay từ Baltimore đến newark sẽ đến sớm nhất có thể,O O O O O O B-fromloc.city_name O B-toloc.city_name O O O O O O,atis_flight
4394,what flights leave from boston to pittsburgh in the morning,chuyến bay nào khởi hành từ boston đến pittsburgh vào buổi sáng,O O O O O B-fromloc.city_name O B-toloc.city_name O O B-depart_time.period_of_day,atis_flight
4395,pittsburgh to denver,pittsburgh đến denver,O B-fromloc.city_name O B-toloc.city_name,atis_flight
4396,okay on tuesday june first i'd like to go from phoenix to detroit in the late afternoon,okay on tuesday june first i'd like to go from phoenix to detroit in the late afternoon,O O O B-depart_date.day_name B-depart_date.month_name B-depart_date.day_number O O O O O B-fromloc.city_name O B-toloc.city_name O O B-depart_time.period_of_day I-depart_time.period_of_day,atis_flight
4397,show me the ground transportation in denver,show me the ground transportation in denver,O O O O O O O B-city_name,atis_ground_service
4398,what flights go from dallas to tampa,những chuyến bay nào đi từ Dallas đến Tampa,O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
4399,what flights from kansas city to denver after 845 in the morning,chuyến bay nào từ thành phố kansas đến Denver sau 8 giờ 45 phút sáng,O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name B-depart_time.time_relative B-depart_time.time O O B-depart_time.period_of_day,atis_flight
4400,show flights from cleveland to miami that arrive before 4 pm,show flights from cleveland to miami that arrive before 4 pm,O O O O B-fromloc.city_name O B-toloc.city_name O O B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time,atis_flight
4401,find the flights leaving dallas and going to san francisco that leave after 5 pm,tìm các chuyến bay rời dallas và đến san francisco khởi hành sau 5 giờ chiều,O O O O O B-fromloc.city_name O O O B-toloc.city_name I-toloc.city_name O O B-depart_time.time_relative B-depart_time.time I-depart_time.time,atis_flight
4402,what are the coach fares for flights from charlotte to newark tuesday evening,what are the coach fares for flights from charlotte to newark tuesday evening,O O O O B-class_type O O O O B-fromloc.city_name O B-toloc.city_name B-depart_date.day_name B-depart_time.period_of_day,atis_airfare
4403,tell me the flights from baltimore to dallas,tell me the flights from baltimore to dallas,O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
4404,which united flights from boston to san francisco make connections,which united flights from boston to san francisco make connections,O O B-airline_name O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-connect,atis_flight
4405,instead of denver can i have the same flight from toronto to san diego but stopping in dallas fort worth,instead of denver can i have the same flight from toronto to san diego but stopping in dallas fort worth,O B-mod O B-fromloc.city_name O O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O O B-stoploc.city_name I-stoploc.city_name I-stoploc.city_name,atis_flight
4406,what're the lowest one way fares from denver to atlanta,giá vé một chiều thấp nhất từ ​​Denver đến Atlanta là bao nhiêu,O O O B-cost_relative B-round_trip I-round_trip O O B-fromloc.city_name O B-toloc.city_name,atis_airfare
4407,what are the rental car rates in dallas,what are the rental car rates in dallas,O O O O B-transport_type I-transport_type O O B-city_name,atis_ground_fare
4408,i would like a schedule of flights from denver to san francisco on tuesday,i would like a schedule of flights from denver to san francisco on tuesday,O O O O O B-flight_time O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-depart_date.day_name,atis_flight_time
4409,i want a flight from denver to pittsburgh then from pittsburgh to atlanta then from atlanta back to pittsburgh back to denver,i want a flight from denver to pittsburgh then from pittsburgh to atlanta then from atlanta back to pittsburgh back to denver,O O O O O O B-fromloc.city_name O B-toloc.city_name O O B-fromloc.city_name O B-toloc.city_name O O B-fromloc.city_name O O B-toloc.city_name O O B-toloc.city_name,atis_flight
4410,i need a flight from pittsburgh to new york city,i need a flight from pittsburgh to new york city,O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name I-toloc.city_name,atis_flight
4411,what flights go from boston to atlanta,những chuyến bay nào đi từ boston đến atlanta,O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
4412,what airlines fly from boston to atlanta,những hãng hàng không nào bay từ Boston đến Atlanta,O O O O O B-fromloc.city_name O B-toloc.city_name,atis_airline
4413,show me all flights for tomorrow from san francisco to pittsburgh,show me all flights for tomorrow from san francisco to pittsburgh,O O O O O O B-depart_date.today_relative O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name,atis_flight
4414,are there any later flights than 810 pm leaving from milwaukee for tacoma tomorrow evening,are there any later flights than 810 pm leaving from milwaukee for tacoma tomorrow evening,O O O O B-depart_time.time_relative O O B-depart_time.time I-depart_time.time O O B-fromloc.city_name O B-toloc.city_name B-depart_date.today_relative B-depart_time.period_of_day,atis_flight
4415,what are the flights between dallas and pittsburgh on july eight,what are the flights between dallas and pittsburgh on july eight,O O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.month_name B-depart_date.day_number,atis_flight
4416,what is the earliest flight leaving denver and arriving in baltimore on united airlines first class on july fourth,chuyến bay sớm nhất rời denver và đến Baltimore trên hạng nhất của hãng hàng không thống nhất vào ngày 4 tháng 7 là gì,O O O O B-flight_mod O O B-fromloc.city_name O O O B-toloc.city_name O B-airline_name I-airline_name B-class_type I-class_type O B-arrive_date.month_name B-arrive_date.day_number,atis_flight
4417,what northwest flights stop in denver,what northwest flights stop in denver,O O B-airline_name O O O B-stoploc.city_name,atis_flight
4418,what flights from kansas city to atlanta arriving before 10 am on monday,what flights from kansas city to atlanta arriving before 10 am on monday,O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time O B-arrive_date.day_name,atis_flight
