,En,VN,IOB,Intent
907,flights from miami to cleveland,các chuyến bay từ miami đến cleveland,O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
908,flights from cincinnati to salt lake city,các chuyến bay từ cincinnati đến thành phố hồ muối,O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name I-toloc.city_name,atis_flight
909,list flights from montreal to washington with the lowest one way fares that leaves on saturday,liệt kê các chuyến bay từ Montreal đến Washington với giá vé một chiều thấp nhất khởi hành vào thứ bảy,O O O O B-fromloc.city_name O B-toloc.city_name O O B-cost_relative B-round_trip I-round_trip O O O O B-depart_date.day_name,atis_flight
910,wednesday morning flights between baltimore and newark new jersey,các chuyến bay sáng thứ tư giữa Baltimore và Newark áo đấu mới,O B-depart_date.day_name B-depart_time.period_of_day O O B-fromloc.city_name O B-toloc.city_name B-toloc.state_name I-toloc.state_name,atis_flight
911,from toronto to atlanta in the afternoon,từ Toronto đến atlanta vào buổi chiều,O O B-fromloc.city_name O B-toloc.city_name O O B-depart_time.period_of_day,atis_flight
912,what flights has continental from atlanta,những chuyến bay nào có lục địa từ atlanta,O O O O B-airline_name O B-fromloc.city_name,atis_flight
913,could you please show me all flights from milwaukee to montreal,bạn có thể vui lòng chỉ cho tôi tất cả các chuyến bay từ milwaukee đến montreal được không,O O O O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
914,list the delta airlines flights from boston to philadelphia,danh sách các hãng hàng không đồng bằng các chuyến bay từ boston đến philadelphia,O O O B-airline_name I-airline_name O O B-fromloc.city_name O B-toloc.city_name,atis_flight
915,what is the least expensive flight from baltimore to san francisco,what is the least expensive flight from baltimore to san francisco,O O O O B-cost_relative I-cost_relative O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name,atis_flight
916,what does s designate as a meal,những gì được chỉ định là một bữa ăn,O O O B-meal_code O O O B-meal,atis_abbreviation
917,could you please tell me the first flight leaving baltimore to san francisco on a 747 on august twenty seventh,bạn có thể vui lòng cho tôi biết chuyến bay đầu tiên rời Baltimore đến san francisco trên chiếc 747 vào ngày 28 tháng 8 được không,O O O O O O O B-flight_mod O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O B-aircraft_code O B-depart_date.month_name B-depart_date.day_number I-depart_date.day_number,atis_flight
918,i'd like to fly from boston to oakland through denver,tôi muốn bay từ boston đến Oakland qua denver,O O O O O O B-fromloc.city_name O B-toloc.city_name O B-stoploc.city_name,atis_flight
919,what are the first class fares from boston to pittsburgh on thursday,giá vé hạng nhất từ ​​boston đến pittsburgh vào thứ năm là bao nhiêu,O O O O B-class_type I-class_type O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name,atis_airfare
920,what is the earliest flight from boston to atlanta,chuyến bay sớm nhất từ ​​boston đến atlanta là gì,O O O O B-flight_mod O O B-fromloc.city_name O B-toloc.city_name,atis_flight
921,how far is it from salt lake city airport to salt lake city,nó là bao xa từ sân bay thành phố hồ muối đến thành phố hồ muối,O O O O O O B-fromloc.airport_name I-fromloc.airport_name I-fromloc.airport_name I-fromloc.airport_name O B-toloc.city_name I-toloc.city_name I-toloc.city_name,atis_distance
922,i would like to fly from dallas to denver on the morning of august twenty seventh leaving at 650,"tôi muốn bay từ dallas đến Đan Mạch vào sáng ngày 28 tháng 8, khởi hành lúc 650",O O O O O O O B-fromloc.city_name O B-toloc.city_name O O B-depart_time.period_of_day O B-depart_date.month_name B-depart_date.day_number I-depart_date.day_number O O B-depart_time.time,atis_flight
923,show me airlines between boston and san francisco,chỉ cho tôi các hãng hàng không giữa boston và san francisco,O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name,atis_airline
924,please list the cheapest flight from dallas to baltimore arriving on may seventh,vui lòng liệt kê chuyến bay rẻ nhất từ ​​dallas đến Baltimore đến vào ngày 7 tháng 5,O O O O B-cost_relative O O B-fromloc.city_name O B-toloc.city_name O O B-arrive_date.month_name B-arrive_date.day_number,atis_flight
925,show flights between boston and philadelphia,hiển thị các chuyến bay giữa boston và philadelphia,O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
926,i want to leave oakland and arrive in boston at 5 o'clock in the afternoon,i want to leave oakland and arrive in boston at 5 o'clock in the afternoon,O O O O O B-fromloc.city_name O O O B-toloc.city_name O B-arrive_time.time I-arrive_time.time O O B-arrive_time.period_of_day,atis_flight
927,what flights are available on sunday to pittsburgh from san francisco,những chuyến bay nào có sẵn vào chủ nhật đến pittsburgh từ san francisco,O O O O O O B-depart_date.day_name O B-toloc.city_name O B-fromloc.city_name I-fromloc.city_name,atis_flight
928,show me the airlines that fly between toronto and denver,chỉ cho tôi các hãng hàng không bay giữa Toronto và Denver,O O O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_airline
929,what's the earliest flight from boston to bwi that serves dinner,chuyến bay sớm nhất từ ​​boston đến bwi phục vụ bữa tối là gì,O O O B-flight_mod O O B-fromloc.city_name O B-toloc.airport_code O O B-meal_description,atis_flight
930,show me the flights from boston to atlanta,chỉ cho tôi các chuyến bay từ boston đến atlanta,O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
931,give me a flight between boston and denver,cho tôi một chuyến bay giữa boston và denver,O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
932,please give me the united airlines flights from denver to baltimore that are the first class flights please,làm ơn cho tôi biết các chuyến bay của hãng hàng không thống nhất từ ​​denver đến Baltimore là chuyến bay hạng nhất,O O O O O B-airline_name I-airline_name O O B-fromloc.city_name O B-toloc.city_name O O O B-class_type I-class_type O O,atis_flight
933,what flights are there between atlanta and denver,có những chuyến bay nào giữa Atlanta và Denver,O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
934,show me the flights from pittsburgh to baltimore arriving in baltimore on june fourteenth,chỉ cho tôi các chuyến bay từ pittsburgh đến baltimore đến baltimore vào ngày mười bốn tháng sáu,O O O O O O B-fromloc.city_name O B-toloc.city_name O O B-toloc.city_name O B-arrive_date.month_name B-arrive_date.day_number,atis_flight
935,show me all flights and fares from denver to san francisco,cho tôi xem tất cả các chuyến bay và giá vé từ denver đến san francisco,O O O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name atis_flight #,atis_airfare
936,what first class airplane goes from philadelphia to san francisco and stops in dallas in the afternoon on monday,chiếc máy bay hạng nhất nào đi từ Philadelphia đến san francisco và dừng ở dallas vào buổi chiều thứ hai,O O B-class_type I-class_type O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O O B-stoploc.city_name O O B-depart_time.period_of_day O B-depart_date.day_name,atis_aircraft
937,what flights leave after 7 pm from pittsburgh to philadelphia,những chuyến bay nào khởi hành sau 7 giờ tối từ pittsburgh đến philadelphia,O O O O B-depart_time.time_relative B-depart_time.time I-depart_time.time O B-fromloc.city_name O B-toloc.city_name,atis_flight
938,flights from indianapolis nashville memphis to seattle,các chuyến bay từ indianapolis nashville memphis đến Seattle,O O O B-fromloc.city_name B-fromloc.city_name B-fromloc.city_name O O,atis_flight
939,please show me flights from pittsburgh to boston on saturday morning after 8 am,vui lòng chỉ cho tôi chuyến bay từ pittsburgh đến boston vào thứ bảy sau 8 giờ sáng,O O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name B-depart_time.period_of_day B-depart_time.time_relative B-depart_time.time I-depart_time.time,atis_flight
940,i'd like a flight from montreal to san diego for sunday,tôi muốn một chuyến bay từ montreal đến san diego vào chủ nhật,O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-depart_date.day_name,atis_flight
941,list all flights from baltimore to atlanta after 12 noon thursday,liệt kê tất cả các chuyến bay từ Baltimore đến Atlanta sau 12 giờ đăng ký,O O O O O B-fromloc.city_name O B-toloc.city_name B-depart_time.time_relative B-depart_time.time I-depart_time.time B-depart_date.day_name,atis_flight
942,show me a list of ground transportation at boston airport,cho tôi xem danh sách các phương tiện giao thông mặt đất tại sân bay boston,O O O O O O O O O B-airport_name I-airport_name,atis_ground_service
943,philadelphia to san francisco with one stop in dallas please,philad Philadelphia đến san francisco với một điểm dừng ở dallas,O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-flight_stop I-flight_stop O B-stoploc.city_name O,atis_flight
944,please list for me the flights on united airlines between boston and denver,làm ơn liệt kê cho tôi các chuyến bay của các hãng hàng không thống nhất giữa boston và denver,O O O O O O O O B-airline_name I-airline_name O B-fromloc.city_name O B-toloc.city_name,atis_flight
945,list flights from pittsburgh to boston leaving after 3 in the afternoon,liệt kê các chuyến bay từ pittsburgh đến boston khởi hành sau 3 giờ chiều,O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_time.time_relative B-depart_time.time O O B-depart_time.period_of_day,atis_flight
946,i need a flight from san diego to indianapolis leaving in the afternoon on tuesday,i need a flight from san diego to indianapolis leaving in the afternoon on tuesday,O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O O O B-depart_time.period_of_day O B-depart_date.day_name,atis_flight
947,what is the price of a one way fare from boston to denver on continental airlines,giá vé một chiều từ Boston đến Denver của các hãng hàng không lục địa là bao nhiêu,O O O O O O O B-round_trip I-round_trip O O B-fromloc.city_name O B-toloc.city_name O B-airline_name I-airline_name,atis_airfare
948,i need a flight from kansas city to chicago next wednesday that reaches chicago around 7 in the evening,"tôi cần một chuyến bay từ thành phố kansas đến Chicago vào thứ tư tới, đến Chicago vào khoảng 7 giờ tối",O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name B-depart_date.date_relative B-depart_date.day_name O O B-toloc.city_name B-arrive_time.time_relative B-arrive_time.time O O B-arrive_time.period_of_day,atis_flight
949,show me one way flights from milwaukee to orlando wednesday,show me one way flights from milwaukee to orlando wednesday,O O O B-round_trip I-round_trip O O B-fromloc.city_name O B-toloc.city_name B-depart_date.day_name,atis_flight
950,i'd like to see flights from baltimore to atlanta that arrive before noon and i'd like to see flights from denver to atlanta that arrive before noon,tôi muốn xem các chuyến bay từ Baltimore đến atlanta đến trước buổi trưa và tôi muốn xem các chuyến bay từ denver đến atlanta đến trước buổi trưa,O O O O O O O B-fromloc.city_name O B-toloc.city_name O O B-arrive_time.time_relative B-arrive_time.time O O O O O O O B-fromloc.city_name O B-toloc.city_name O O B-arrive_time.time_relative B-arrive_time.time,atis_flight
951,what flights leave after 7 pm from boston to pittsburgh,những chuyến bay nào khởi hành sau 7 giờ tối từ boston đến pittsburgh,O O O O B-depart_time.time_relative B-depart_time.time I-depart_time.time O B-fromloc.city_name O B-toloc.city_name,atis_flight
952,i would like to book a flight on continental airlines from chicago to seattle on june first,tôi muốn đặt một chuyến bay của các hãng hàng không lục địa từ Chicago đến Seattle vào tháng 6 trước tiên,O O O O O O O O O B-airline_name I-airline_name O B-fromloc.city_name O B-toloc.city_name O B-depart_date.month_name B-depart_date.day_number,atis_flight
953,of the flights available from dallas to baltimore on august third which airline has the least expensive flight,trong số các chuyến bay có sẵn từ dallas đến Baltimore vào ngày 3 tháng 8 hãng hàng không nào có chuyến bay rẻ nhất,O O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.month_name B-depart_date.day_number O O O O B-cost_relative I-cost_relative O,atis_flight
954,give me the flights and fares on december twenty seventh from indianapolis to orlando,cho tôi các chuyến bay và giá vé vào ngày 27 tháng 12 từ indianapolis đến orlando,O O O O O O O O B-depart_date.month_name B-depart_date.day_number I-depart_date.day_number O B-fromloc.city_name O B-toloc.city_name atis_flight #,atis_airfare
955,show me the flights from boston to baltimore,show me the flights from boston to baltimore,O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
956,what is the cheapest fare from boston to san francisco,what is the cheapest fare from boston to san francisco,O O O O B-cost_relative O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name,atis_airfare
957,list for me only the united flights between denver and oakland,chỉ liệt kê cho tôi các chuyến bay thống nhất giữa denver và Oakland,O O O O O O B-airline_name O O B-fromloc.city_name O B-toloc.city_name,atis_flight
958,give me the flights and fares on december twenty seventh from orlando to indianapolis,give me the flights and fares on december twenty seventh from orlando to indianapolis,O O O O O O O O B-depart_date.month_name B-depart_date.day_number I-depart_date.day_number O B-fromloc.city_name O B-toloc.city_name atis_flight #,atis_airfare
959,what flights go from boston to dallas,những chuyến bay nào đi từ boston đến dallas,O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
960,does delta airlines fly from pittsburgh to atlanta,các hàng không delta có bay từ pittsburgh đến atlanta không,O O B-airline_name I-airline_name O O B-fromloc.city_name O B-toloc.city_name,atis_flight
961,are there any flights next monday morning from pittsburgh to san francisco,có chuyến bay nào vào sáng thứ hai tới từ pittsburgh đến san francisco không,O O O O O B-depart_date.date_relative B-depart_date.day_name B-depart_time.period_of_day O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name,atis_flight
962,i want a flight from atlanta to washington that leaves after 3 pm,tôi muốn một chuyến bay từ atlanta đến washington khởi hành sau 3 giờ chiều,O O O O O O B-fromloc.city_name O B-toloc.city_name O O B-depart_time.time_relative B-depart_time.time I-depart_time.time,atis_flight
963,i would like an afternoon flight leaving tuesday san diego to indianapolis,i would like an afternoon flight leaving tuesday san diego to indianapolis,O O O O O B-depart_time.period_of_day O O B-depart_date.day_name B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name,atis_flight
964,please give me information on a flight on april seventeen from philadelphia to boston as early as possible,vui lòng cho tôi biết thông tin về chuyến bay ngày 17 tháng 4 từ philad Philadelphia đến boston càng sớm càng tốt,O O O O O O O O O B-depart_date.month_name B-depart_date.day_number O B-fromloc.city_name O B-toloc.city_name O B-flight_mod O O,atis_flight
965,list the earliest flights from st. paul to houston,list the earliest flights from st. paul to houston,O O O B-flight_mod O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name,atis_flight
966,i need to go from philadelphia to dallas,i need to go from philadelphia to dallas,O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
967,i would like a flight from nashville to st. louis that arrives in st. louis around 6 pm and is nonstop,tôi muốn một chuyến bay từ nashville đến st. louis đến ở st. louis vào khoảng 6 giờ chiều và không ngừng nghỉ,O O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O O B-toloc.city_name I-toloc.city_name B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time O O B-flight_stop,atis_flight
968,list all the arriving flights at general mitchell international,list all the arriving flights at general mitchell international,O O O O B-flight_mod O O B-fromloc.airport_name I-fromloc.airport_name I-fromloc.airport_name,atis_flight
969,okay i'm sorry could you tell me what flights leave atlanta and arrive in philadelphia around 5 o'clock,"Được rồi, tôi xin lỗi, bạn có thể cho tôi biết chuyến bay nào rời atlanta và đến Philadelphia vào khoảng 5 giờ được không",O O O O O O O O O O O B-fromloc.city_name O O O B-toloc.city_name B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time,atis_flight
970,may i see all the flights from cleveland to dallas,may i see all the flights from cleveland to dallas,O O O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
971,do you have a flight from atlanta to boston,bạn có chuyến bay từ atlanta đến boston không,O O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
972,show me the flights from denver to westchester county,chỉ cho tôi các chuyến bay từ denver đến hạt westchester,O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name,atis_flight
973,is there a thursday night flight from pittsburgh to san francisco on us air,có chuyến bay đêm thứ năm từ pittsburgh đến san francisco trên đường hàng không,O O O O B-depart_date.day_name B-depart_time.period_of_day O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-airline_name I-airline_name,atis_flight
974,show me flights going from san francisco to pittsburgh first class on monday of leaving after 12 noon,show me flights going from san francisco to pittsburgh first class on monday of leaving after 12 noon,O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name B-class_type I-class_type O B-depart_date.day_name O O B-depart_time.time_relative B-depart_time.time I-depart_time.time,atis_flight
975,afternoon flight from denver to san francisco,afternoon flight from denver to san francisco,O B-depart_time.period_of_day O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name,atis_flight
976,what are the flights from atlanta to boston in the afternoon,what are the flights from atlanta to boston in the afternoon,O O O O O O B-fromloc.city_name O B-toloc.city_name O O B-depart_time.period_of_day,atis_flight
977,what ground transportation is available at boston,what ground transportation is available at boston,O O O O O O O B-city_name,atis_ground_service
978,on tuesday i'd like to find a flight from detroit to st. petersburg that arrives before 10 pm,on tuesday i'd like to find a flight from detroit to st. petersburg that arrives before 10 pm,O O B-depart_date.day_name O O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time,atis_flight
979,all flights from charlotte to anywhere on us air,all flights from charlotte to anywhere on us air,O O O O B-fromloc.city_name O O O B-airline_name I-airline_name,atis_flight
980,what airlines fly between atlanta and san francisco,những hãng hàng không nào bay giữa Atlanta và San francisco,O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name,atis_airline
981,what flights are provided by american airlines,what flights are provided by american airlines,O O O O O O B-airline_name I-airline_name,atis_flight
982,show me the flights from philadelphia to dallas,show me the flights from philadelphia to dallas,O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
983,okay does twa have a flight from dallas to san francisco,okay does twa have a flight from dallas to san francisco,O O O B-airline_code O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name,atis_flight
984,what's the lowest one way fare from pittsburgh to denver,what's the lowest one way fare from pittsburgh to denver,O O O B-cost_relative B-round_trip I-round_trip O O B-fromloc.city_name O B-toloc.city_name,atis_airfare
985,how many stops are on all flights from boston to san francisco that depart before 12 o'clock noon,có bao nhiêu điểm dừng trên tất cả các chuyến bay từ boston đến san francisco khởi hành trước 12 giờ trưa,O O O B-flight_stop O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time I-arrive_time.time,atis_quantity
986,what kind of airline is flight ua 281 from boston to denver,what kind of airline is flight ua 281 from boston to denver,O O O O O O O B-airline_code B-flight_number O B-fromloc.city_name O B-toloc.city_name,atis_airline
987,now list for me only the united flights that flight from oakland to boston,bây giờ chỉ liệt kê cho tôi các chuyến bay thống nhất bay từ Oakland đến boston,O O O O O O O B-airline_name O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
988,what is the abbreviation d10,tên viết tắt d10 là gì,O O O O O B-aircraft_code,atis_abbreviation
989,show me all flights from pittsburgh to atlanta which leave after 5 o'clock pm tomorrow,chỉ cho tôi tất cả các chuyến bay từ pittsburgh đến atlanta khởi hành sau 5 giờ chiều ngày mai,O O O O O O B-fromloc.city_name O B-toloc.city_name O O B-depart_time.time_relative B-depart_time.time I-depart_time.time I-depart_time.time B-depart_date.today_relative,atis_flight
990,i'd like a flight from washington that stops in denver and goes on to san francisco,i'd like a flight from washington that stops in denver and goes on to san francisco,O O O O O O B-fromloc.city_name O O O B-stoploc.city_name O O O O B-toloc.city_name I-toloc.city_name,atis_flight
991,i'd like a list of all the flights from san francisco to pittsburgh on sunday please,i'd like a list of all the flights from san francisco to pittsburgh on sunday please,O O O O O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name O,atis_flight
992,show me flights on wednesday morning boston to denver for united airlines first class,show me flights on wednesday morning boston to denver for united airlines first class,O O O O O B-depart_date.day_name B-depart_time.period_of_day B-fromloc.city_name O B-toloc.city_name O B-airline_name I-airline_name B-class_type I-class_type,atis_flight
993,how do i get from pittsburgh airport to downtown pittsburgh,how do i get from pittsburgh airport to downtown pittsburgh,O O O O O O B-fromloc.airport_name I-fromloc.airport_name O O B-toloc.city_name,atis_flight
994,what is the cheapest one way fare from denver to pittsburgh,what is the cheapest one way fare from denver to pittsburgh,O O O O B-cost_relative B-round_trip I-round_trip O O B-fromloc.city_name O B-toloc.city_name,atis_airfare
995,what nonstop flights between boston and washington arrive after 5 o'clock pm,chuyến bay thẳng nào giữa boston và washington đến sau 5 giờ chiều,O O B-flight_stop O O B-fromloc.city_name O B-toloc.city_name O B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time I-arrive_time.time,atis_flight
996,what is fare code h,what is fare code h,O O O O O B-fare_basis_code,atis_abbreviation
997,which delta flights depart from san francisco heading toward boston after 12 noon,which delta flights depart from san francisco heading toward boston after 12 noon,O O B-airline_name O O O B-fromloc.city_name I-fromloc.city_name O O B-toloc.city_name B-depart_time.time_relative B-depart_time.time I-depart_time.time,atis_flight
998,american flights from cincinnati to houston,american flights from cincinnati to houston,O B-airline_name O O B-fromloc.city_name O B-toloc.city_name,atis_flight
999,what is the cheapest fare from dallas to denver round trip,what is the cheapest fare from dallas to denver round trip,O O O O B-cost_relative O O B-fromloc.city_name O B-toloc.city_name B-round_trip I-round_trip,atis_airfare
1000,dallas to oakland monday,dallas đến Oakland vào thứ hai,O B-fromloc.city_name O B-toloc.city_name B-depart_date.day_name,atis_flight
1001,what flights are there from milwaukee to phoenix on saturday,what flights are there from milwaukee to phoenix on saturday,O O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name,atis_flight
1002,i need a flight from pittsburgh to los angeles thursday evening,i need a flight from pittsburgh to los angeles thursday evening,O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name B-depart_date.day_name B-depart_time.period_of_day,atis_flight
1003,give me flights that arrive in baltimore from atlanta,cho tôi các chuyến bay đến Baltimore từ atlanta,O O O O O O O B-toloc.city_name O B-fromloc.city_name,atis_flight
1004,what're the flights from memphis to las vegas that arrive on a sunday,what're the flights from memphis to las vegas that arrive on a sunday,O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O O O B-arrive_date.day_name,atis_flight
1005,i would like an early morning flight on june first from chicago into seattle on continental airlines,i would like an early morning flight on june first from chicago into seattle on continental airlines,O O O O O B-depart_time.period_of_day B-depart_time.period_of_day O O B-depart_date.month_name B-depart_date.day_number O B-fromloc.city_name O B-toloc.city_name O B-airline_name I-airline_name,atis_flight
1006,round trip fares from baltimore to philadelphia under 1000 dollars,round trip fares from baltimore to philadelphia under 1000 dollars,O B-round_trip I-round_trip O O B-fromloc.city_name O B-toloc.city_name B-cost_relative B-fare_amount I-fare_amount,atis_airfare
1007,please show me the return flight number from toronto to st. petersburg,please show me the return flight number from toronto to st. petersburg,O O O O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name,atis_flight_no
1008,is there ground transportation in st. louis,is there ground transportation in st. louis,O O O O O O B-city_name I-city_name,atis_ground_service
1009,what's the earliest flight from dallas to houston,what's the earliest flight from dallas to houston,O O O B-flight_mod O O B-fromloc.city_name O B-toloc.city_name,atis_flight
1010,list the american airlines flights from dallas to san francisco,list the american airlines flights from dallas to san francisco,O O O B-airline_name I-airline_name O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name,atis_flight
1011,fares between atlanta and boston,fares between atlanta and boston,O O O B-fromloc.city_name O B-toloc.city_name,atis_airfare
1012,what is the fare on the first flight from atlanta to denver on thursday morning,what is the fare on the first flight from atlanta to denver on thursday morning,O O O O O O O B-flight_mod O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name B-depart_time.period_of_day,atis_airfare
1013,i need an early flight from denver to san francisco please and i would like breakfast served on that,i need an early flight from denver to san francisco please and i would like breakfast served on that,O O O O B-flight_mod O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O O O O B-meal_description O O O,atis_flight
1014,i'd like to see the fare code again qx,i'd like to see the fare code again qx,O O O O O O O O O B-fare_basis_code,atis_abbreviation
1015,i would like to fly from pittsburgh to atlanta on us air,i would like to fly from pittsburgh to atlanta on us air,O O O O O O O B-fromloc.city_name O B-toloc.city_name O B-airline_name I-airline_name,atis_flight
1016,i want to leave boston at 838,tôi muốn rời boston lúc 838,O O O O O B-fromloc.city_name O B-depart_time.time,atis_flight
1017,show me airports near washington dc,show me airports near washington dc,O O O O O B-city_name B-state_code,atis_airport
1018,what ground transportation is available from pittsburgh to downtown,what ground transportation is available from pittsburgh to downtown,O O O O O O O B-fromloc.city_name O O,atis_ground_service
1019,what flights leave seattle on sunday on continental after 9 pm,what flights leave seattle on sunday on continental after 9 pm,O O O O B-fromloc.city_name O B-depart_date.day_name O B-airline_name B-depart_time.time_relative B-depart_time.time I-depart_time.time,atis_flight
1020,what are the cities served by delta airlines,what are the cities served by delta airlines,O O O O O O O B-airline_name I-airline_name,atis_city
1021,show flights from dallas to san francisco,show flights from dallas to san francisco,O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name,atis_flight
1022,what does the abbreviation dl mean,what does the abbreviation dl mean,O O O O O B-airline_code O,atis_abbreviation
1023,i need to know if there are any direct flights from st. petersburg florida to tacoma washington leaving preferably tomorrow morning,i need to know if there are any direct flights from st. petersburg florida to tacoma washington leaving preferably tomorrow morning,O O O O O O O O O B-connect O O B-fromloc.city_name I-fromloc.city_name B-fromloc.state_name O B-toloc.city_name B-toloc.state_name O O B-depart_date.today_relative B-depart_time.period_of_day,atis_flight
1024,show me the cheapest flights round trip from new york to san jose arriving in san jose before 7 pm,show me the cheapest flights round trip from new york to san jose arriving in san jose before 7 pm,O O O O B-cost_relative O B-round_trip I-round_trip O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O B-toloc.city_name I-toloc.city_name B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time,atis_flight
1025,i need ground transportation in dallas please show me what's available,i need ground transportation in dallas please show me what's available,O O O O O O B-city_name O O O O O,atis_ground_service
1026,show me the flights arriving at love field from all other airports,chỉ cho tôi các chuyến bay đến cánh đồng tình yêu từ tất cả các sân bay khác,O O O O O O O B-toloc.airport_name I-toloc.airport_name O O O O,atis_flight
1027,before 10 o'clock on tuesday is there a 747 that flies from baltimore to san francisco,before 10 o'clock on tuesday is there a 747 that flies from baltimore to san francisco,O B-depart_time.time_relative B-depart_time.time I-depart_time.time O B-depart_date.day_name O O O B-aircraft_code O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name,atis_flight
1028,what is the cheapest flight from atlanta to pittsburgh one way,what is the cheapest flight from atlanta to pittsburgh one way,O O O O B-cost_relative O O B-fromloc.city_name O B-toloc.city_name B-round_trip I-round_trip,atis_flight
1029,please show me flights from dallas to denver,please show me flights from dallas to denver,O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
1030,what is the code for business class,mã cho hạng thương gia là gì,O O O O O O B-class_type I-class_type,atis_abbreviation
1031,list aircraft types that fly between boston and san francisco,list aircraft types that fly between boston and san francisco,O O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name,atis_aircraft
1032,does northwest fly into denver,does northwest fly into denver,O O B-airline_name O O B-toloc.city_name,atis_flight
1033,what is your least expensive fare between atlanta and boston,what is your least expensive fare between atlanta and boston,O O O O B-cost_relative I-cost_relative O O B-fromloc.city_name O B-toloc.city_name,atis_airfare
1034,i would like to fly the cheapest rate available from pittsburgh to atlanta on wednesday morning,i would like to fly the cheapest rate available from pittsburgh to atlanta on wednesday morning,O O O O O O O B-cost_relative O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name B-depart_time.period_of_day,atis_flight
1035,what's the lowest round trip fare from dallas to baltimore,what's the lowest round trip fare from dallas to baltimore,O O O B-cost_relative B-round_trip I-round_trip O O B-fromloc.city_name O B-toloc.city_name,atis_airfare
1036,what's the difference between fare code q and fare code b,what's the difference between fare code q and fare code b,O O O O O O O B-fare_basis_code O O O B-fare_basis_code,atis_abbreviation
1037,i'd like to book a flight from atlanta to denver,i'd like to book a flight from atlanta to denver,O O O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
